,CO FP Equity_DX_SI_QTY,CO FP Equity_DX_SHORT_INTEREST_VALUE,CO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,CO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CO FP Equity_DX_SI_MV,CO FP Equity_DX_DSS,CO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CO FP Equity_DX_SUPPLY_SI_QTY,CO FP Equity_DX_BROKER_SI_QTY,CO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CO FP Equity_DX_BROKER_SI_MV_NEW_x,CO FP Equity_DX_SUPPLY_SI_QTY_NEW_x,CO FP Equity_DX_SUPPLY_SI_QTY_INC_x,CO FP Equity_DX_BROKER_SI_MV_INC_x,CO FP Equity_DX_SUPPLY_SI_MV_NEW,CO FP Equity_DX_BROKER_SI_QTY_ADD,CO FP Equity_DX_BROKER_SI_QTY_NEW,CO FP Equity_DX_SUPPLY_SI_MV_DEC,CO FP Equity_DX_BROKER_SI_QTY_INC,CO FP Equity_DX_SUPPLY_SI_QTY_DEC,CO FP Equity_DX_BROKER_SI_MV_NEW_y,CO FP Equity_DX_SUPPLY_SI_QTY_NEW_y,CO FP Equity_DX_BROKER_SI_MV_INC_y,CO FP Equity_DX_SUPPLY_SI_QTY_INC_y,CO FP Equity_DX_BROKER_SI_MV_ADD,CO FP Equity_DX_SUPPLY_SI_QTY_ADD,CO FP Equity_DX_BROKER_SI_QTY_DEC,CO FP Equity_DX_SUPPLY_SI_MV,CO FP Equity_DX_BROKER_SI_MV_DEC,CO FP Equity_DX_SUPPLY_SI_MV_RMV,CO FP Equity_DX_BROKER_SI_MV_RMV,CO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CO FP Equity_DX_UTILIZATION_QUANTITY,CO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CO FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,CO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CO FP Equity_DX_ACTIVE_UTILIZATION_MV,CO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CO FP Equity_DX_BROKER_SI_CON_RATIO,CO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CO FP Equity_DX_DEMAND_SUPPLY_RATIO,CO FP Equity_PX_LAST
2016-12-06,8871092.0,356862922.16,16.61,22.47,7.99,379.28,2.0,279011132.36,5347671.0,6935810.0,215124079.41,,,115306.0,49.55,,,,5.54,1128539.0,141649.0,,,49.55,115306.0,,30805.0,130000.0,225.52,4.75,,,44.13,44.13,6770907.0,272377477.06,,285.43,44.14,13.34,0.1006,13.81,0.732,42.65
2016-12-07,8736556.0,356312664.57,16.38,22.18,7.87,377.7,2.0,282946862.45,5550192.0,6937674.0,226359643.36,,,173234.0,5.19,,,,2.49,105880.0,62046.0,,,5.19,173234.0,,91333.0,104016.0,236.84,3.95,,,45.76,45.76,6578656.0,268304632.7,,281.25,45.71,12.35,0.0996,15.03,0.7203,43.24
2016-12-08,8316540.0,353066898.27,15.59,20.89,7.49,367.32,2.0,278972112.76,5919010.0,6571227.0,251283166.02,,,,4.39,,,,22.13,48960.0,526507.0,,,4.39,,,895325.0,415407.0,257.66,15.63,,,48.82,48.82,6205208.0,263433295.78,,271.4,48.7,13.22,0.0995,15.55,0.6859,45.01
2016-12-09,8946813.0,384549895.2,16.77,21.84,8.06,406.52,2.0,316128498.48,5391143.0,7354943.0,231720890.52,,,21372.0,42.48,,,,25.71,802716.0,605555.0,,,42.48,21372.0,,56316.0,19000.0,243.16,0.74,,,43.69,43.69,6948375.0,298653484.55,,313.81,43.66,13.25,0.101,14.49,0.7251,45.57
2016-12-12,8850749.0,382800089.9,16.59,21.44,7.97,404.34,2.0,317854186.66,5446240.0,7349130.0,235553077.11,,,45084.0,8.09,,,,6.51,169250.0,153333.0,,,8.09,45084.0,,163346.0,175063.0,247.82,7.6,,,44.49,44.49,6795295.0,293900497.79,,309.44,44.47,13.73,0.1027,14.68,0.723,45.855
2016-12-13,8650306.0,374946712.2,16.21,21.45,7.79,397.33,2.0,311311446.88,5414495.0,7182192.0,234690784.17,,,48050.0,2.92,,46900.0,,4.89,54969.0,108549.0,,,2.92,48050.0,2.15,28754.0,268807.0,248.28,11.12,,,44.16,44.16,6847847.0,296819293.83,,314.06,44.15,13.47,0.1023,14.24,0.7054,45.955
2016-12-14,8196952.0,359277792.01,15.36,20.3,7.38,378.85,2.0,316750614.87,4876344.0,7226691.0,213733361.55,,,9998.0,3.29,,,,25.32,50979.0,552491.0,,,3.29,9998.0,,4342.0,6480.0,224.91,0.0,,,39.65,39.65,7423022.0,325355931.6,,342.61,39.63,14.25,0.1115,15.02,0.6665,46.47
2016-12-15,8185124.0,344322521.84,15.34,20.0,7.37,379.52,2.0,303476898.16,4849010.0,7214155.0,203982658.25,,,2413.0,1.41,,,,1.32,11155.0,31996.0,,,1.41,2413.0,,2249.0,23691.0,225.46,2.94,,,39.76,39.76,7348070.0,309110282.64,,340.66,39.83,14.54,0.1117,15.2,0.6711,44.6
2016-12-16,7499633.0,318881428.89,14.06,18.13,6.76,338.13,2.0,277023684.57,3939948.0,6515199.0,167525030.62,,,110154.0,0.0,,,,48.91,14492.0,1025131.0,,,0.0,110154.0,,5915.0,713448.0,175.9,40.79,,,32.39,32.39,8224389.0,349697767.35,,367.25,32.38,15.39,0.1188,16.16,0.6165,45.08
2016-12-19,8059949.0,346316874.55,15.11,19.42,7.26,366.93,2.0,304018082.57,3928531.0,7075515.0,168799650.9,,6353.0,62745.0,35.28,0.29,,,16.39,733118.0,371375.0,,6353.0,35.28,62745.0,,290860.0,172802.0,177.34,7.37,,,32.26,32.26,8248462.0,354416830.64,,372.63,32.25,13.21,0.112,16.63,0.6619,45.555
2016-12-20,8111507.0,350368391.44,15.2,19.67,7.31,371.82,2.0,307472823.92,4111075.0,7118416.0,177573752.31,,,48061.0,6.32,,8751.0,,1.79,117977.0,41292.0,,,6.32,48061.0,0.4,175775.0,83827.0,187.48,2.91,,,33.63,33.63,8114960.0,350517540.3,,370.47,33.6,13.73,0.1101,15.49,0.6635,45.795
2016-12-21,8084552.0,347030865.13,15.15,19.71,7.28,370.59,2.0,305538568.73,3992019.0,7117933.0,171358141.7,,,21854.0,2.67,,,,6.37,51251.0,140910.0,,,2.67,21854.0,,,51734.0,182.57,2.45,,,32.56,32.56,8268731.0,354936782.2,,377.89,32.58,13.72,0.1088,14.89,0.6594,45.51
2016-12-22,7994185.0,341040605.56,14.98,20.09,7.2,364.83,2.0,301254067.16,3876443.0,7061566.0,165373264.21,,,7747.0,1.02,,,,5.75,25000.0,124944.0,,,1.02,7747.0,,1621.0,81367.0,176.24,4.24,,,31.72,31.72,8346119.0,356054491.84,,379.56,31.71,13.87,0.1082,15.07,0.6541,45.23
2016-12-23,7448228.0,320102927.31,13.96,19.66,6.71,341.33,2.0,280498751.73,3567165.0,6526709.0,153306257.37,,,22078.0,1.02,,,,18.31,22747.0,400804.0,,,1.02,22078.0,,69448.0,557604.0,161.42,24.12,,,29.15,29.15,8670784.0,372644787.52,,392.68,29.13,13.64,0.1076,14.94,0.6086,45.565
2016-12-26,7439728.0,319737622.32,13.95,20.51,6.7,341.66,2.0,280133446.74,3589165.0,6518209.0,154251752.64,,,,,,,,,,,,,,,,22000.0,8500.0,163.44,0.38,,,29.26,29.26,8677192.0,372920184.51,,394.83,29.28,13.64,0.1078,14.94,0.6065,
2016-12-27,7639964.0,325424730.64,14.32,21.06,6.88,346.82,2.0,286206648.91,3576042.0,6719245.0,152321726.2,,,5042.0,11.96,,,,3.35,306155.0,73363.0,,,11.96,5042.0,,55198.0,105119.0,162.69,6.04,,,29.14,29.14,8695057.0,370366481.06,,395.68,29.14,13.09,0.1057,14.58,0.6226,45.16
2016-12-28,7466277.0,316899767.59,13.99,21.18,6.73,337.56,2.0,278202631.23,3495576.0,6554558.0,148366745.84,,,32207.0,1.17,,,,7.72,34200.0,165466.0,,,1.17,32207.0,,52793.0,198887.0,157.94,9.34,,,28.36,28.36,8829317.0,374752839.38,,398.89,28.36,13.23,0.1058,14.93,0.6058,45.0
2016-12-29,7425957.0,315293482.34,13.92,21.49,6.69,334.48,2.0,276944342.45,3468901.0,6522738.0,147283626.37,,,2958.0,1.65,,,,1.49,43542.0,29633.0,,,1.65,2958.0,,,75362.0,155.79,3.57,,,28.14,28.14,8858499.0,376116774.99,,397.98,28.13,13.29,0.106,14.27,0.6024,45.015
2016-12-30,7436150.0,319759195.43,13.94,21.81,6.7,336.24,2.0,280918525.01,3457934.0,6532892.0,148693368.71,,,80.0,1.05,,,,0.5,10193.0,11047.0,,,1.05,80.0,,,39.0,155.79,0.01,,,28.07,28.07,8859895.0,380981139.01,,399.32,28.06,13.24,0.1061,14.52,0.6037,45.59
2017-01-02,7386013.0,327112561.03,13.84,21.67,6.65,338.03,2.0,288355016.77,3423313.0,6510890.0,151612064.94,,,777.0,,,,,1.55,,35398.0,,,,777.0,,,22002.0,156.75,0.0,,,27.78,27.78,8901184.0,394216621.93,,406.22,27.84,13.15,0.1063,14.74,0.5993,46.955
2017-01-03,6977798.0,306104730.42,13.08,20.5,6.29,325.45,2.0,259759360.73,3437362.0,5921334.0,150791520.24,,,51684.0,0.77,,,,1.78,27763.0,49322.0,,,0.77,51684.0,,11687.0,65153.0,161.54,1.77,,25.25,27.95,27.95,8859092.0,388634060.27,,414.01,28.07,14.32,0.1138,15.64,0.5675,46.51
2017-01-04,6587383.0,289537046.54,12.35,19.38,5.93,307.43,2.0,243557439.24,3456112.0,5541281.0,151907435.93,,,5438.0,1.08,,,,0.61,41640.0,12460.0,,,1.08,5438.0,,25772.0,421693.0,160.48,17.75,,,28.22,28.22,8790827.0,386385623.28,,408.19,28.22,15.2,0.1188,16.6,0.5379,46.6
2017-01-05,6929439.0,305192435.08,12.99,20.56,6.24,320.69,2.0,259853419.43,3397795.0,5900010.0,149648669.96,,,21131.0,17.93,,,,4.5,447528.0,97448.0,,,17.93,21131.0,,18000.0,88799.0,157.91,3.99,,,27.76,27.76,8840221.0,389348773.2,,411.05,27.75,15.33,0.1153,16.13,0.5662,46.695
2017-01-06,6893763.0,304336405.56,12.92,20.47,6.21,320.34,2.0,258327714.69,3348373.0,5851584.0,147819384.47,,,20294.0,,,,,3.43,,75184.0,,,,20294.0,,5468.0,48426.0,156.54,1.94,,,27.35,27.35,8893911.0,392636199.58,,416.14,27.33,15.55,0.115,16.09,0.5631,46.805
2017-01-09,6795293.0,308962366.73,12.74,20.43,6.12,315.72,2.0,262177978.71,3402368.0,5766321.0,154695856.35,,,21938.0,,,,,2.98,,64404.0,,,,21938.0,,96461.0,85263.0,159.54,3.57,,,27.72,27.72,8872176.0,403392244.45,,417.44,27.65,15.71,0.115,16.08,0.5536,48.205
2017-01-10,6794452.0,314659780.69,12.74,19.76,6.12,322.29,2.0,267446725.69,3420363.0,5774980.0,158401394.47,,,8462.0,3.91,,,,0.42,72789.0,10567.0,,,3.91,8462.0,,20100.0,64130.0,165.29,2.14,,,27.8,27.8,8884080.0,411433131.68,,429.47,27.79,15.75,0.1141,15.85,0.5522,49.1
2017-01-11,7751956.0,356846075.4,14.53,21.98,6.98,374.34,2.0,310958641.15,3389764.0,6755119.0,156041130.77,,,15302.0,29.32,,500000.0,,2.32,593723.0,50614.0,,,29.32,15302.0,23.4,4713.0,113584.0,166.3,2.26,,,26.85,26.85,9232799.0,425013775.64,,452.79,26.86,13.76,0.1066,16.33,0.6141,48.805
2017-01-12,7261754.0,335650450.78,13.61,20.44,6.54,349.53,2.0,289957364.48,3395024.0,6273190.0,156923704.11,,,8203.0,0.39,,1800.0,,10.47,8203.0,209991.0,,,0.39,8203.0,0.09,207048.0,491932.0,165.42,24.83,,,26.74,26.74,9300631.0,429890765.74,,453.0,26.75,14.61,0.1148,17.42,0.572,49.005
2017-01-13,6806683.0,322352509.24,12.76,19.25,6.13,332.38,2.0,274726129.53,3269826.0,5801021.0,154853195.88,,,41650.0,15.63,,,,10.04,266724.0,207023.0,,,15.63,41650.0,,40175.0,738893.0,160.73,34.24,,,25.76,25.76,9424801.0,446341962.96,,464.01,25.73,15.82,0.1117,16.52,0.5362,50.21
2017-01-16,6822994.0,321419569.79,12.79,19.29,6.15,335.14,2.0,273923344.54,3313302.0,5814759.0,156083986.51,,,88550.0,1.11,,,,5.12,22174.0,105379.0,,,1.11,88550.0,,60305.0,8436.0,166.19,0.0,,,26.05,26.05,9404225.0,443016944.43,,470.28,26.11,15.9,0.1109,16.3,0.5365,49.945
2017-01-17,7360431.0,359198884.1,13.8,21.0,6.63,367.28,2.0,309454215.81,3492086.0,6341101.0,170418470.65,,,54839.0,30.78,,,,1.66,562820.0,32330.0,,,30.78,54839.0,,156275.0,36478.0,174.95,0.0,,,27.37,27.37,9267936.0,452287681.13,,464.27,27.37,15.19,0.1197,21.51,0.5768,51.74
2017-01-18,7318470.0,352043055.43,13.72,20.63,6.59,374.96,2.0,303273455.81,4127166.0,6304620.0,198530584.79,,,14203.0,13.64,,,,9.06,195123.0,190937.0,,,13.64,14203.0,,811814.0,231604.0,213.45,10.83,,,32.36,32.36,8628403.0,415055244.55,,445.85,32.38,16.89,0.1218,20.83,0.5737,51.0
2017-01-19,7543504.0,362654497.0,14.14,20.77,6.8,382.19,2.0,310821925.58,4468070.0,6465345.0,214802786.4,,,257112.0,21.18,,9600.0,,18.0,443055.0,346556.0,,,21.18,257112.0,0.49,430348.0,291930.0,227.88,15.56,,,35.2,35.2,8225840.0,395457849.25,,419.75,35.19,17.98,0.1277,21.82,0.5943,50.97
2017-01-20,7130679.0,341530026.27,13.37,19.72,6.42,359.66,2.0,289258349.06,4233217.0,6039318.0,202753582.54,,,59971.0,1.32,,,,15.77,28653.0,308050.0,,,1.32,59971.0,,13226.0,454680.0,215.39,24.1,,,33.09,33.09,8559198.0,409950176.95,,434.96,33.12,15.02,0.1206,20.85,0.5574,50.78
2017-01-23,7189741.0,342053180.03,13.48,20.2,6.48,361.37,2.0,292313145.18,4184910.0,6144237.0,199097821.97,,,82157.0,10.28,,,,7.06,203407.0,138364.0,,,10.28,82157.0,,7900.0,98488.0,212.3,5.7,,,32.75,32.75,8593200.0,408822986.34,,435.08,32.79,14.47,0.1158,19.81,0.5627,50.44
2017-01-24,7099142.0,342363111.37,13.31,20.46,6.4,355.99,2.0,288952351.39,4135316.0,5991632.0,199429684.92,,,14660.0,1.69,,,,6.48,33086.0,126455.0,,,1.69,14660.0,,62201.0,185691.0,208.99,9.05,,,32.08,32.08,8754802.0,422208944.71,,442.81,32.06,14.16,0.1171,20.0,0.5507,51.13
2017-01-25,7038956.0,339659757.27,13.19,20.19,6.34,356.86,2.0,286150826.89,4117253.0,5930061.0,198675081.16,,,4385.0,0.88,,2500.0,,2.09,9100.0,43103.0,,,0.88,4385.0,0.13,20655.0,73171.0,210.55,2.63,,,32.26,32.26,8645664.0,417190295.79,,442.12,32.26,14.23,0.1183,20.07,0.5515,51.16
2017-01-26,6943757.0,332315260.74,13.02,20.0,6.26,352.22,2.0,283007789.86,4130852.0,5913473.0,197694873.17,,,81758.0,1.55,,,,5.04,27812.0,98717.0,,,1.55,81758.0,,30558.0,44400.0,211.35,2.27,,,32.08,32.08,8746318.0,418582468.64,,447.5,32.08,14.41,0.1179,20.4,0.5392,50.74
2017-01-27,6963782.0,333339302.52,13.05,20.5,6.27,350.73,2.0,283532955.29,4160333.0,5923279.0,199145019.25,,,27113.0,1.63,,,,0.01,36855.0,50.0,,,1.63,27113.0,,2418.0,27049.0,211.05,1.92,,,32.18,32.18,8767916.0,419698807.92,,444.7,32.18,14.31,0.1174,20.35,0.5386,50.75
2017-01-30,6596786.0,309767760.42,12.37,20.35,5.94,331.93,2.0,261217684.17,4048322.0,5562868.0,190098578.22,,,54668.0,2.69,,,,9.93,56681.0,195968.0,,,2.69,54668.0,,29289.0,417092.0,205.05,21.1,,,31.27,31.27,8899162.0,417881295.89,,450.2,31.29,12.14,0.1174,21.63,0.5095,49.785
2017-01-31,7058271.0,332203484.29,13.23,22.05,6.36,350.39,2.0,265458374.96,4445349.0,5640149.0,209224104.13,,,448819.0,2.77,,,,4.64,82913.0,91516.0,,,2.77,448819.0,,39724.0,5632.0,222.65,1.92,,,33.2,33.2,8942348.0,420879159.12,,444.42,33.38,15.55,0.1183,20.02,0.5272,49.9
2017-02-01,7052148.0,336371878.3,13.22,21.72,6.35,351.81,2.0,268530452.23,4437109.0,5629830.0,211640295.77,,,39477.0,3.24,,,,2.55,45555.0,51479.0,,,3.24,39477.0,,3762.0,55874.0,223.22,2.49,,,33.45,33.45,8829279.0,421137100.53,,442.16,33.55,15.42,0.1179,19.81,0.5316,50.57
2017-02-02,7103985.0,337772308.34,13.32,21.72,6.4,357.81,2.0,270385069.04,4405774.0,5686705.0,209480799.02,,,37422.0,6.88,,,,2.93,96192.0,68851.0,,,6.88,37422.0,,94.0,39317.0,223.96,1.61,,,33.18,33.18,8872372.0,421853589.34,,448.49,33.31,15.2,0.12,20.31,0.535,50.41
2017-02-03,6119428.0,291306008.62,11.47,18.53,5.51,305.67,2.0,268232559.0,3466557.0,5634727.0,165020142.95,,,47446.0,5.98,,,,58.01,126122.0,1123098.0,,,5.98,47446.0,,136435.0,178100.0,174.78,9.51,,,26.86,26.86,9439226.0,449339913.89,,476.22,26.85,15.3,0.1333,24.06,0.4742,50.47
2017-02-06,6236123.0,292479056.43,11.69,18.84,5.62,310.97,2.0,268971961.49,3619458.0,5734914.0,169755417.05,,,121062.0,5.8,,,,17.86,109262.0,354176.0,,,5.8,121062.0,,386015.0,9075.0,182.43,1.63,,,28.07,28.07,9272706.0,434897179.13,,467.09,28.09,15.07,0.1309,23.7,0.4837,49.725
2017-02-07,6270728.0,295846856.58,11.75,18.82,5.65,309.55,2.0,271695675.87,3645825.0,5758823.0,172006482.49,,,104675.0,3.26,,,,6.14,85771.0,119800.0,,,3.26,104675.0,,41492.0,61862.0,181.65,4.27,,,28.48,28.48,9157307.0,432032850.21,,456.41,28.47,14.51,0.1325,24.14,0.4898,50.02
2017-02-08,6361143.0,300952527.61,11.92,18.78,5.73,315.26,2.0,276798614.12,3727022.0,5850609.0,176329425.6,,,28177.0,5.85,,,,2.33,103034.0,47759.0,,,5.85,28177.0,,100779.0,11248.0,186.48,0.53,,,28.68,28.68,9266500.0,438408096.96,,463.63,28.68,14.59,0.1349,24.76,0.4896,50.16
2017-02-09,6340626.0,305304490.64,11.89,18.45,5.71,315.51,2.0,280926648.65,3714196.0,5834342.0,178840499.02,,,15223.0,1.47,,,,2.39,24378.0,48620.0,,,1.47,15223.0,,20571.0,40645.0,186.85,1.82,,,28.38,28.38,9372241.0,451278354.01,,472.11,28.36,14.62,0.1334,24.3,0.4845,51.05
2017-02-10,6272524.0,302676132.56,11.76,18.09,5.65,316.42,2.0,278571623.56,3640679.0,5772993.0,175678345.69,,,11944.0,2.09,,,,6.57,23313.0,138325.0,,,2.09,11944.0,,52864.0,84662.0,185.94,3.13,,,27.75,27.75,9479079.0,457406136.97,,484.26,27.74,14.93,0.1336,23.74,0.4781,51.16
2017-02-13,5967740.0,290558244.26,11.19,17.17,5.38,307.94,2.0,266365441.34,3715786.0,5470847.0,180914761.07,,,13979.0,6.51,,,,1.71,116089.0,34312.0,,,6.51,13979.0,,95440.0,418235.0,190.43,15.08,,,28.26,28.26,9432396.0,459245949.2,,483.55,28.25,14.78,0.1355,24.36,0.4539,51.62
2017-02-14,6330089.0,312081212.69,11.87,18.28,5.7,323.01,2.0,279997200.73,3712489.0,5679314.0,183030296.93,,,50062.0,16.31,,,,10.61,424412.0,208779.0,,,16.31,50062.0,,155420.0,215945.0,191.98,10.51,,,28.22,28.22,9440772.0,465441729.89,,488.72,28.2,14.12,0.1293,23.39,0.4813,52.27
2017-02-15,6425042.0,314702071.91,12.04,18.51,5.79,331.01,2.0,278887446.93,3757077.0,5693841.0,184023686.73,,,186668.0,2.05,,,,7.29,27256.0,142468.0,,,2.05,186668.0,,388.0,12729.0,196.07,0.0,,,28.57,28.57,9392587.0,460054049.37,,489.95,28.58,13.94,0.1269,22.93,0.4886,51.93
2017-02-16,6000915.0,293248889.5,11.25,17.28,5.41,313.31,2.0,260556672.76,3723321.0,5331916.0,181948877.55,,,116528.0,0.79,,,,11.85,15443.0,225351.0,,,0.79,116528.0,,75067.0,377368.0,192.99,14.43,,,28.36,28.36,9407125.0,459701388.81,,487.32,28.37,14.14,0.1305,23.74,0.457,51.81
2017-02-17,6174842.0,296739490.35,11.57,17.81,5.56,322.33,2.0,265165792.92,3786533.0,5517826.0,181966416.73,,,66708.0,9.66,,,,1.83,185910.0,35069.0,,,9.66,66708.0,,31573.0,,196.0,,,,28.84,28.84,9342378.0,448959258.62,,483.16,28.86,14.25,0.1296,23.1,0.4703,50.95
2017-02-20,6226606.0,302398467.75,11.67,17.8,5.61,322.66,2.0,270954419.04,3902828.0,5579150.0,189542939.94,,112000.0,32990.0,3.27,5.71,2200.0,,1.5,87124.0,28695.0,,112000.0,3.27,32990.0,0.11,,28000.0,199.16,1.45,,,29.28,29.28,9428498.0,457900074.03,,482.88,29.2,14.29,0.1303,23.31,0.4671,51.49
2017-02-21,6340419.0,315640449.55,11.88,18.72,5.71,328.83,2.0,284080481.76,3897255.0,5706459.0,194014200.04,,,177383.0,13.5,,,,9.98,292430.0,200946.0,,,13.5,177383.0,,17990.0,165121.0,201.44,7.74,,,29.23,29.23,9437723.0,469831273.05,,489.08,29.17,14.19,0.1271,21.97,0.4755,52.78
2017-02-22,6258020.0,310475974.98,11.73,18.38,5.64,331.09,2.0,278995458.87,3852857.0,5623492.0,191149841.89,,,8563.0,1.67,,,,2.07,5527.0,52961.0,,,1.67,8563.0,,,88494.0,203.16,3.03,,,28.88,28.88,9488101.0,470728346.78,,500.09,28.89,14.37,0.1297,22.28,0.4691,52.6
2017-02-23,6293868.0,311482752.02,11.8,18.38,5.67,333.16,2.0,279956314.78,3939672.0,5656840.0,194973881.98,,,32273.0,3.68,,,,2.46,74151.0,45489.0,,,3.68,32273.0,,100031.0,40803.0,207.13,2.3,,,29.52,29.52,9405546.0,465479312.94,,494.13,29.54,14.25,0.132,22.92,0.4716,52.47
2017-02-24,6244357.0,295898432.0,11.7,18.42,5.63,329.39,2.0,271390448.59,3826787.0,5727164.0,181338170.27,,,31549.0,4.36,,,,7.87,92867.0,148116.0,,,4.36,31549.0,,3682.0,22543.0,199.95,1.44,,,28.69,28.69,9511938.0,450737768.43,,495.32,28.76,15.08,0.1352,22.82,0.4681,50.24
2017-02-27,6290253.0,296352718.0,11.79,18.03,5.67,319.75,2.0,271149663.35,3883789.0,5755304.0,182976968.7,,,57149.0,0.0,,,,1.04,56162.0,8192.0,,,0.0,57149.0,,8045.0,28022.0,194.93,5.26,,,29.06,29.06,9482711.0,446759006.18,,475.82,29.06,15.0,0.133,22.41,0.4706,49.95
2017-02-28,6303527.0,296770003.27,11.82,18.09,5.68,319.11,2.0,274597775.0,4065778.0,5832579.0,191416797.35,,,180130.0,3.66,,20000.0,,3.39,77009.0,65531.0,,,3.66,180130.0,1.0,67390.0,19734.0,203.15,1.41,,,30.39,30.39,9314661.0,438534169.11,,465.61,30.38,15.18,0.1323,22.03,0.4711,49.915
2017-03-01,6324998.0,301807745.07,11.86,18.39,5.7,318.78,2.0,278786654.18,3927128.0,5842544.0,187389410.45,,,42752.0,2.95,,,,10.4,90227.0,208009.0,,,2.95,42752.0,,26607.0,80262.0,196.52,3.93,,,29.42,29.42,9419656.0,449474472.04,,472.14,29.39,16.02,0.132,21.64,0.4739,50.59
2017-03-02,6448457.0,306603998.48,12.09,19.42,5.81,328.14,2.0,285258730.97,3993389.0,5999526.0,189873179.72,,,128547.0,11.38,,3018.0,,3.73,227422.0,81166.0,,,11.38,128547.0,0.16,18880.0,73458.0,202.09,1.53,,,29.91,29.91,9358273.0,444956664.93,,473.62,29.91,15.81,0.1323,20.71,0.483,50.41
2017-03-03,6305534.0,302306364.21,11.82,19.46,5.68,319.36,2.0,278137902.56,4002547.0,5801426.0,191894204.54,,,79792.0,0.26,,,,4.46,6360.0,86983.0,,,0.26,79792.0,,16349.0,204460.0,201.64,11.24,,,29.93,29.93,9372306.0,449336686.02,,472.36,29.92,16.02,0.1291,18.61,0.4714,50.83
2017-03-06,6465686.0,318400405.03,12.12,20.3,5.83,330.92,2.0,292435083.12,3911182.0,5938414.0,192604765.06,,,52214.0,9.71,,,,8.89,156976.0,177078.0,,,9.71,52214.0,,33499.0,19988.0,199.46,0.59,,,29.2,29.2,9484288.0,467050385.78,,484.23,29.17,15.9,0.1301,19.44,0.4827,52.21
2017-03-07,6444044.0,299586765.36,12.08,19.29,5.81,336.23,2.0,275161870.48,3875841.0,5918670.0,180189748.58,,,5539.0,4.3,,24194.0,,2.0,29383.0,40880.0,,,4.3,5539.0,1.19,,73321.0,201.21,2.09,,,29.21,29.21,9392836.0,436677551.36,,486.45,29.26,16.26,0.1311,19.6,0.4857,49.29
2017-03-08,6241817.0,291127101.34,11.7,16.54,5.62,311.33,2.0,269099486.16,3700147.0,5769541.0,172580046.91,,,3900.0,0.0,,,,11.95,10451.0,181377.0,,,0.0,3900.0,,1783.0,159580.0,182.55,15.05,,,27.84,27.84,9590662.0,447321930.14,,473.43,27.83,16.7,0.1354,19.95,0.4696,49.45
2017-03-09,7042582.0,325652805.03,13.2,17.7,6.34,352.6,2.0,306623157.56,4378764.0,6631046.0,202476418.33,,,259074.0,44.29,,,,6.36,861505.0,129298.0,,,44.29,259074.0,,548841.0,,216.2,,,,33.02,33.02,8882216.0,410718477.3,,438.38,33.03,15.21,0.1295,17.52,0.5311,49.025
2017-03-10,7404489.0,345216075.73,13.88,18.06,6.67,367.45,2.0,322951435.7,4542599.0,6926938.0,211787498.15,,,132718.0,14.57,,,,3.31,328910.0,58929.0,,,14.57,132718.0,,90046.0,33018.0,222.52,2.29,,,34.13,34.13,8768409.0,408805488.86,,429.56,34.13,14.66,0.1214,16.53,0.5563,49.43
2017-03-13,8009095.0,381034089.26,15.01,19.33,7.22,401.95,2.0,361995979.4,4565067.0,7608926.0,217183857.45,,,23547.0,37.41,,,,4.21,725182.0,106904.0,,,37.41,23547.0,,105825.0,43194.0,227.18,0.75,,,34.31,34.31,8741796.0,415892466.92,,433.03,34.41,15.1,0.1271,19.0,0.6019,50.44
2017-03-14,7626891.0,367886263.5,14.3,18.32,6.87,388.65,2.0,350104084.29,4082786.0,7258237.0,196934882.93,,,16003.0,3.21,,,,24.71,16661.0,517483.0,,,3.21,16003.0,,19199.0,367350.0,206.63,17.12,,,30.79,30.79,9179337.0,442769142.81,,464.8,30.78,15.15,0.1244,16.1,0.5751,51.14
2017-03-15,8133190.0,391924244.03,15.25,19.15,7.33,417.68,2.0,370345735.62,4176962.0,7685394.0,201280515.3,,,76967.0,32.98,,,,3.46,610896.0,69327.0,,,32.98,76967.0,,86536.0,183739.0,213.43,9.42,,,31.29,31.29,9174110.0,442084363.75,,467.87,31.33,15.72,0.13,17.96,0.6092,51.09
2017-03-16,7356725.0,356381249.18,13.79,17.12,6.63,377.16,2.0,328360943.17,3854449.0,6778306.0,186720769.03,,,112582.0,1.27,,20000.0,,31.53,25727.0,615707.0,,,1.27,112582.0,1.02,180612.0,952815.0,196.91,49.62,,,28.86,28.86,9500017.0,460208574.56,,484.12,28.91,17.15,0.1302,18.92,0.5509,51.36
