,ALTA FP Equity_DX_SI_QTY,ALTA FP Equity_DX_SHORT_INTEREST_VALUE,ALTA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALTA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALTA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALTA FP Equity_DX_SI_MV,ALTA FP Equity_DX_DSS,ALTA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALTA FP Equity_DX_SUPPLY_SI_QTY,ALTA FP Equity_DX_BROKER_SI_QTY,ALTA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALTA FP Equity_DX_BROKER_SI_MV_NEW_x,ALTA FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALTA FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALTA FP Equity_DX_BROKER_SI_MV_INC_x,ALTA FP Equity_DX_SUPPLY_SI_MV_NEW,ALTA FP Equity_DX_BROKER_SI_QTY_ADD,ALTA FP Equity_DX_BROKER_SI_QTY_NEW,ALTA FP Equity_DX_SUPPLY_SI_MV_DEC,ALTA FP Equity_DX_BROKER_SI_QTY_INC,ALTA FP Equity_DX_SUPPLY_SI_QTY_DEC,ALTA FP Equity_DX_BROKER_SI_MV_NEW_y,ALTA FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALTA FP Equity_DX_BROKER_SI_MV_INC_y,ALTA FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALTA FP Equity_DX_BROKER_SI_MV_ADD,ALTA FP Equity_DX_SUPPLY_SI_QTY_ADD,ALTA FP Equity_DX_BROKER_SI_QTY_DEC,ALTA FP Equity_DX_SUPPLY_SI_MV,ALTA FP Equity_DX_BROKER_SI_MV_DEC,ALTA FP Equity_DX_SUPPLY_SI_MV_RMV,ALTA FP Equity_DX_BROKER_SI_MV_RMV,ALTA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALTA FP Equity_DX_UTILIZATION_QUANTITY,ALTA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALTA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALTA FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALTA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALTA FP Equity_DX_ACTIVE_UTILIZATION_MV,ALTA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALTA FP Equity_DX_BROKER_SI_CON_RATIO,ALTA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALTA FP Equity_DX_DEMAND_SUPPLY_RATIO,ALTA FP Equity_PX_LAST
2016-06-30,10732.0,1753239.76,0.25,2.41,0.07,1.89,0.0,1094549.61,6232.0,6700.0,1018094.5,,,,,,,,0.24,,1410.0,,,,,,,,1.09,,,,100.0,2.74,0.0,0.0,,0.0,100.0,36.94,0.5186,61.81,0.0472,173.0
2016-07-01,6733.0,1114246.26,0.16,1.51,0.04,1.2,0.0,1108785.08,2233.0,6700.0,369539.86,,,,,,,,0.7,,3999.0,,,,,,,,0.39,,,,100.0,0.98,0.0,0.0,,0.0,100.0,1.51,0.961,98.02,0.0295,175.25
2016-07-04,6733.0,1134909.88,0.16,1.61,0.04,1.2,0.0,1129347.42,2233.0,6700.0,376392.96,,,,,,,,,,,,,,,,,,0.4,,,,100.0,0.98,0.0,0.0,,0.0,100.0,1.5,0.961,98.02,0.0295,178.5
2016-07-05,6733.0,1117743.18,0.16,1.63,0.04,1.25,0.0,1112264.86,2233.0,6700.0,370699.62,,,,,,,,,,,,,,,,,,0.39,,,,100.0,0.98,0.0,0.0,,0.0,100.0,1.51,0.961,98.02,0.0295,175.8
2016-07-06,6733.0,1096125.85,0.16,1.64,0.04,1.22,0.0,1090753.48,2233.0,6700.0,363530.23,,,,,,,,,,,,,,,,,,0.38,,,,100.0,0.98,0.0,0.0,,0.0,100.0,1.51,0.961,98.02,0.0295,172.4
2016-07-07,6733.0,1081184.46,0.16,1.66,0.04,1.2,0.0,1075885.32,2233.0,6700.0,358574.91,,,,,,,,,,,,,,,,,,0.38,,,,100.0,0.98,0.0,0.0,,0.0,100.0,1.51,0.961,98.02,0.0295,170.05
2016-07-08,6733.0,1091675.22,0.16,1.67,0.04,1.18,0.0,1086324.67,2233.0,6700.0,362054.18,,,,,,,,,,,,,,,,,,0.38,,,,100.0,0.98,0.0,0.0,,0.0,100.0,1.51,0.961,98.02,0.0296,171.7
2016-07-11,6733.0,1098669.06,0.16,1.72,0.04,1.19,0.0,1093284.23,2233.0,6700.0,364373.68,,,,,,,,,,,,,,,,,,0.39,,,,100.0,0.98,0.0,0.0,,0.0,100.0,1.51,0.961,98.02,0.0296,172.8
2016-07-12,6956.0,1162645.68,0.16,1.83,0.05,1.24,0.0,1157129.97,2733.0,6923.0,456801.42,,,,0.03,,50.0,,,173.0,,,,0.03,,0.01,500.0,,0.48,,,,100.0,1.2,0.0,0.0,,0.0,100.0,3.99,0.9015,94.86,0.0306,177.0
2016-07-13,7456.0,1223334.59,0.17,2.13,0.05,1.36,0.0,1135883.23,2733.0,6923.0,448413.82,,,,,,,,,,,,,,,,,,0.48,,,,100.0,1.2,0.0,0.0,,0.0,100.0,7.6,0.7935,88.68,0.0328,173.75
2016-07-14,7765.0,1278066.32,0.18,2.36,0.05,1.39,0.0,1156596.53,2938.0,7027.0,483574.87,,,,,,154.0,,,,,,,,,0.03,205.0,50.0,0.51,0.01,,,41.07,1.29,4215.0,693760.4,,0.73,41.11,6.67,0.7339,85.16,0.0342,174.3
2016-07-15,7964.0,1320597.0,0.19,2.51,0.05,1.44,0.0,1232214.5,3638.0,7431.0,603256.14,,,,0.04,,205.0,,,199.0,,,,0.04,,0.04,700.0,,0.64,,,,2.67,1.6,132851.0,22029461.55,,23.27,2.67,8.68,0.6989,82.87,0.0351,175.6
2016-07-18,8125.0,1353048.54,0.19,2.57,0.05,1.47,0.0,1264288.55,3372.0,7592.0,561535.96,,,,0.03,,,,0.06,161.0,326.0,,,0.03,,,60.0,,0.59,,,,1.9,1.49,174000.0,28976054.85,,30.54,1.91,9.74,0.6744,81.25,0.0358,176.35
2016-07-19,10206.0,1702968.66,0.24,3.29,0.07,1.85,0.0,1614032.52,5552.0,9673.0,926404.27,,,2000.0,0.01,,2000.0,,,81.0,,,,0.01,2000.0,0.35,180.0,,0.98,,,,3.06,2.45,175730.0,29322230.36,,31.08,3.06,19.05,0.4714,65.24,0.045,176.7
2016-07-20,10288.0,1700135.54,0.24,3.38,0.07,1.87,0.0,1612055.04,5447.0,9755.0,900139.8,,,,0.03,,,,0.02,155.0,105.0,,,0.03,,,,73.0,0.96,0.01,,,3.89,2.41,134478.0,22223058.68,,23.75,3.88,18.94,0.4649,64.61,0.0455,175.0
2016-07-21,10333.0,1701717.45,0.24,3.46,0.07,1.86,0.0,1613938.94,5767.0,9800.0,949753.66,,,,0.01,,,,0.03,45.0,180.0,,,0.01,,,500.0,,1.01,,,,3.27,2.55,170850.0,28136884.41,,29.86,3.26,18.82,0.4608,64.32,0.0457,174.4
2016-07-22,10833.0,1829583.48,0.25,3.69,0.07,1.94,0.0,1739565.2,5767.0,10300.0,973987.62,,,,0.09,,,,,500.0,,,,0.09,,,,,1.02,,,,3.27,2.55,170850.0,28854826.71,,29.84,3.29,17.96,0.4305,61.45,0.0479,178.85
2016-07-25,10300.0,1750750.55,0.24,3.54,0.07,1.89,0.0,1660153.46,5234.0,9767.0,889653.24,,,,,,,,0.08,,533.0,,,,,,,533.0,0.94,0.09,,,3.86,2.33,130495.0,22180989.67,,23.3,3.87,18.93,0.4623,64.44,0.0459,180.0
2016-07-26,10468.0,1769421.45,0.24,3.84,0.07,1.93,0.0,1679327.68,5669.0,9935.0,958239.42,,,,0.04,,,,0.01,233.0,65.0,,,0.04,,,500.0,65.0,1.02,0.01,,,3.24,2.54,169310.0,28618718.54,,30.45,3.23,18.64,0.4503,63.58,0.047,179.0
2016-07-27,8377.0,1393827.29,0.2,3.19,0.06,1.54,0.0,1305142.8,3578.0,7844.0,595334.13,,,,,,,,0.38,,2091.0,,,,,,,2091.0,0.63,0.38,,,2.04,1.61,171401.0,28518967.5,,30.53,2.03,9.05,0.6383,78.92,0.0376,176.2
2016-07-28,7801.0,1295041.52,0.18,3.1,0.05,1.41,0.0,1289563.2,3002.0,7768.0,498361.06,,,,,,,,0.1,,576.0,,,,,,,76.0,0.52,0.02,,,1.72,1.35,171477.0,28466841.97,,30.04,1.71,8.7,0.7282,84.66,0.035,175.8
2016-07-29,7980.0,1320612.67,0.19,3.39,0.05,1.44,0.0,1282053.43,3181.0,7747.0,526424.68,,,,,,,,0.0,,21.0,,,,,,200.0,21.0,0.56,0.0,,,1.82,1.43,171605.0,28398964.64,,29.99,1.83,8.46,0.7312,84.86,0.0359,175.25
2016-08-01,8042.0,1342264.28,0.19,3.53,0.05,1.46,0.0,1303375.0,3143.0,7809.0,524587.99,,,,,,100.0,,0.01,,38.0,,,,,0.02,,38.0,0.55,0.01,,,1.8,1.41,171643.0,28648379.55,,30.12,1.81,7.9,0.7208,84.29,0.0362,176.75
2016-08-02,8088.0,1362162.12,0.19,3.89,0.05,1.47,0.0,1322920.8,3089.0,7855.0,520242.18,,,,0.02,,,,0.01,100.0,54.0,,,0.02,,,,54.0,0.55,0.01,,,6.43,1.39,44924.0,7565995.44,,7.94,6.47,7.7,0.7117,83.77,0.0364,178.35
2016-08-03,7990.0,1343393.68,0.19,4.0,0.05,1.48,0.0,1304050.23,2991.0,7756.0,502889.92,,,1.0,,,,,0.02,,99.0,,,,1.0,,,99.0,0.53,0.02,,,6.23,1.34,45023.0,7569914.09,,8.03,6.23,7.71,0.7291,84.87,0.0359,178.05
2016-08-04,7945.0,1335452.5,0.19,4.16,0.05,1.46,0.0,1301666.98,2946.0,7744.0,495184.78,,,,,,,,0.01,,45.0,,,,,,,12.0,0.52,0.0,,,6.14,1.32,45035.0,7569805.35,,8.02,6.14,7.59,0.7366,85.33,0.0357,178.0
2016-08-05,8945.0,1519166.34,0.21,5.12,0.06,1.64,0.0,1485029.68,3946.0,8744.0,670165.5,,,1000.0,0.18,,,,,1000.0,,,,0.18,1000.0,,,,0.71,,,,8.22,1.77,44035.0,7478646.16,,7.84,8.26,15.14,0.6038,75.88,0.0402,179.85
2016-08-08,8579.0,1447690.63,0.2,5.42,0.06,1.59,0.0,1413772.24,3580.0,8378.0,604118.48,,,,,,,,0.06,,366.0,,,,,,,366.0,0.64,0.06,,,7.46,1.61,44401.0,7492587.9,,7.99,7.43,11.6,0.6436,79.04,0.0386,178.7
2016-08-09,9579.0,1601061.38,0.22,6.39,0.06,1.75,0.0,1567465.67,4580.0,9378.0,765514.26,,,1000.0,,,1000.0,,,,,,,,1000.0,0.18,,,0.81,,,,9.55,2.06,43401.0,7254166.93,,7.76,9.5,10.41,0.5272,70.79,0.043,177.0
2016-08-10,9579.0,1601061.38,0.22,6.47,0.06,1.73,0.0,1567465.67,4580.0,9378.0,765514.26,,,,,,,,,,,,,,,,,,0.81,,,,9.54,2.06,43444.0,7261354.08,,7.69,9.53,10.43,0.5267,70.75,0.043,177.0
2016-08-11,9579.0,1601513.66,0.22,6.43,0.06,1.74,0.0,1567908.46,4580.0,9378.0,765730.51,,,,,,,,,,,,,,,,,,0.81,,,,9.53,2.05,43497.0,7272266.38,,7.7,9.54,10.36,0.5284,70.89,0.0429,177.05
2016-08-12,10400.0,1767748.13,0.24,7.11,0.07,1.89,0.0,1733583.0,4401.0,10199.0,748063.42,,,,0.19,,,,0.03,1000.0,179.0,,,0.19,,,,179.0,0.79,0.03,,,10.17,1.97,38883.0,6609168.33,,6.88,10.25,13.98,0.4608,65.01,0.0466,180.0
2016-08-15,10001.0,1695205.77,0.23,6.82,0.07,1.85,0.0,1661135.55,3401.0,9800.0,576481.84,,,,,,,,0.17,,1000.0,,,,,,,399.0,0.61,0.07,,,7.86,1.52,39883.0,6760313.16,,7.18,7.85,10.42,0.4893,67.7,0.0447,179.5
2016-08-16,9801.0,1638629.85,0.23,6.74,0.07,1.8,0.0,1638462.66,4201.0,9800.0,702365.47,,,1000.0,,,,,0.04,,200.0,,,,1000.0,,,,0.75,,,,9.75,1.88,38883.0,6500851.41,,6.98,9.68,10.4,0.4882,67.6,0.0438,177.05
2016-08-17,8340.0,1405784.71,0.19,5.82,0.06,1.52,0.0,1405616.15,2940.0,8339.0,495564.39,,,,,,,,0.23,,1261.0,,,,,,,1461.0,0.52,0.26,,,6.82,1.31,40144.0,6766645.23,,7.11,6.86,12.19,0.6493,79.2,0.0373,178.5
2016-08-18,9740.0,1633489.93,0.23,6.99,0.06,1.78,0.0,1515925.61,3640.0,9039.0,610462.36,,,,0.13,,,,,700.0,,,,0.13,,,700.0,,0.65,,,,8.31,1.63,40144.0,6732527.69,,7.17,8.27,11.23,0.5572,72.94,0.0435,177.6
2016-08-19,9725.0,1636943.51,0.23,7.14,0.06,1.78,0.0,1518948.91,3625.0,9024.0,610171.74,,,,,,,,0.0,,15.0,,,,,,,15.0,0.65,0.0,,,8.28,1.62,40159.0,6759692.98,,7.13,8.3,11.26,0.5593,73.1,0.0433,178.25
2016-08-22,9724.0,1629888.33,0.23,7.17,0.06,1.79,0.0,1512557.83,3624.0,9024.0,607436.79,,,,,,,,0.0,,1.0,,,,,,,,0.64,,,,8.28,1.61,40159.0,6731251.08,,7.16,8.26,11.26,0.5593,73.11,0.0433,177.5
2016-08-23,9724.0,1629888.33,0.23,7.33,0.06,1.78,0.0,1512557.83,3624.0,9024.0,607436.79,,,,,,,,,,,,,,,,,,0.64,,,,8.28,1.61,40159.0,6731251.08,,7.13,8.29,11.29,0.5628,73.37,0.0433,177.5
2016-08-24,10748.0,1819287.62,0.25,8.54,0.07,1.97,0.0,1700800.34,4621.0,10048.0,782185.35,,,,0.19,,10.0,,0.0,1014.0,13.0,,,0.19,,0.0,1010.0,,0.82,,,,9.47,2.06,44172.0,7476886.2,,7.84,9.51,16.95,0.4764,65.74,0.0478,179.25
2016-08-25,10304.0,1742673.31,0.24,8.55,0.07,1.91,0.0,1624285.17,4177.0,9604.0,706438.9,,,,,,,,0.08,,444.0,,,,,,,444.0,0.75,0.08,,,8.56,1.86,44615.0,7545552.17,,8.0,8.55,13.24,0.5032,68.45,0.0458,179.1
2016-08-26,10295.0,1736290.34,0.25,8.41,0.07,1.92,0.0,1618232.71,4168.0,9595.0,702948.82,,,,,,,,0.0,,9.0,,,,,,,9.0,0.75,0.0,,,8.54,1.85,44657.0,7531570.43,,8.0,8.56,13.22,0.5046,68.55,0.0458,178.6
2016-08-29,10295.0,1744553.76,0.25,9.4,0.07,1.91,0.0,1625934.27,4168.0,9595.0,706294.32,,,,,,,,,,,,,,,,,,0.75,,,,8.53,1.85,44710.0,7576396.16,,7.99,8.54,13.23,0.5032,68.43,0.0458,179.45
2016-08-30,20278.0,3444854.04,0.5,18.18,0.13,3.7,0.0,3325937.09,14151.0,19578.0,2403991.0,,,9983.0,1.78,,,,,9983.0,,,,1.78,9983.0,,,,2.54,,,,28.95,6.29,34727.0,5899469.68,,6.23,28.97,34.33,0.4412,56.47,0.0902,179.9
2016-08-31,11278.0,1916454.37,0.28,9.9,0.08,2.08,0.0,1797504.38,5151.0,10578.0,875302.05,,,,,,,,1.61,,9000.0,,,,,,,9000.0,0.93,1.62,,,11.76,2.29,38632.0,6564680.38,,6.95,11.76,20.75,0.4513,62.78,0.0502,179.95
2016-09-01,11278.0,1921246.84,0.28,9.85,0.08,2.07,0.0,1801999.39,5151.0,10578.0,877490.91,,,,,,,,,,,,,,,,,,0.93,,,,11.76,2.29,38632.0,6581096.64,,6.95,11.77,20.8,0.4511,62.75,0.0502,180.4
2016-09-02,11278.0,1916986.87,0.28,9.44,0.08,2.1,0.0,1798003.82,5151.0,10578.0,875545.25,,,,,,,,,,,,,,,,,,0.93,,,,11.76,2.29,38632.0,6566504.41,,6.97,11.76,20.61,0.4499,62.69,0.0502,180.0
2016-09-05,11278.0,1904206.96,0.28,9.59,0.08,2.09,0.0,1786017.13,5151.0,10578.0,869708.28,,,,,,,,,,,,,,,,,,0.92,,,,11.76,2.28,38632.0,6522727.71,,6.95,11.74,20.59,0.4497,62.68,0.05,178.8
2016-09-06,11278.0,1904206.96,0.28,8.59,0.08,2.05,0.0,1786017.13,5151.0,10578.0,869708.28,,,,,,,,,,,,,,,,,,0.92,,,,11.76,2.28,38632.0,6522727.71,,6.91,11.74,20.85,0.449,62.55,0.0499,178.8
2016-09-07,11678.0,1984977.18,0.39,9.5,0.08,2.15,0.0,1865994.13,5551.0,10978.0,943535.57,,,,,,400.0,,,,,,,,,0.07,400.0,,1.0,,,,12.56,2.46,38632.0,6566504.41,,6.91,12.6,19.89,0.4184,60.33,0.0517,180.0
2016-09-08,11678.0,2002621.42,0.39,9.46,0.08,2.15,0.0,1882580.75,5551.0,10978.0,951922.55,,,,,,,,,,,,,,,,,,1.0,,,,12.56,2.46,38632.0,6624873.34,,6.95,12.61,20.03,0.4215,60.58,0.0517,181.6
2016-09-09,13172.0,2258200.6,0.44,10.64,0.09,2.47,0.0,2138192.97,5544.0,12472.0,950460.38,,,,0.29,,,,0.0,1501.0,7.0,,,0.29,,,,7.0,1.01,0.0,,,12.55,2.45,38639.0,6624249.39,,7.02,12.54,17.43,0.3463,53.11,0.0583,181.55
2016-09-12,12872.0,2190359.3,0.43,11.07,0.09,2.4,0.0,2054227.58,6444.0,12072.0,1096540.97,,,142.0,,,,,,,,,,,142.0,,758.0,400.0,1.16,0.07,,,14.29,2.85,38639.0,6574991.68,,7.01,14.24,17.93,0.3551,54.45,0.057,180.2
2016-09-13,12872.0,2187928.27,0.43,11.16,0.09,2.39,0.0,2051947.64,6044.0,12072.0,1027333.63,,,,,,,,0.07,,400.0,,,,,,,,1.09,,,,13.53,2.68,38639.0,6567694.24,,6.96,13.53,17.85,0.3532,54.28,0.057,180.0
2016-09-14,12872.0,2187928.27,0.43,10.63,0.09,2.38,0.0,2068945.22,6044.0,12172.0,1027333.63,,,,,,100.0,,,,,,,,,0.02,,,1.09,,,,13.53,2.68,38639.0,6567694.24,,6.96,13.52,17.93,0.3545,54.39,0.057,180.0
2016-09-15,12872.0,2190359.3,0.43,10.46,0.09,2.39,0.0,2071244.05,6044.0,12172.0,1028475.11,,,,,,,,,,,,,,,,,,1.09,,,,13.53,2.68,38639.0,6574991.68,,6.96,13.53,17.85,0.353,54.26,0.0572,180.2
2016-09-16,12365.0,2090074.15,0.42,9.99,0.08,2.31,0.0,1971752.12,6044.0,11665.0,1021626.22,,,,,,,,,,,,,,,,,507.0,1.09,0.09,,,13.53,2.69,38639.0,6531207.05,,6.96,13.51,18.55,0.3805,56.83,0.055,179.0
2016-09-19,12365.0,2101750.54,0.42,10.04,0.08,2.28,0.0,1982767.5,6044.0,11665.0,1027333.63,,,,,,,,,,,,,,,,,,1.09,,,,13.53,2.69,38639.0,6567694.24,,6.92,13.56,18.67,0.3791,56.67,0.055,180.0
2016-09-20,11686.0,1967025.38,0.39,9.48,0.08,2.17,0.0,1849199.11,6066.0,10986.0,1021048.77,,,,0.01,,,,,22.0,,,,0.01,,,22.0,701.0,1.09,0.13,,,12.48,2.7,42527.0,7158282.41,,7.66,12.44,20.0,0.416,60.31,0.052,178.25
2016-09-21,14686.0,2471995.1,0.49,11.77,0.1,2.7,0.0,2354168.83,9066.0,13986.0,1526018.49,,,3000.0,0.55,,,,,3000.0,,,,0.55,3000.0,,,,1.61,,,,19.0,4.04,38639.0,6503841.66,,6.89,18.97,37.4,0.3697,47.15,0.0655,178.25
2016-09-22,14664.0,2475215.67,0.49,11.22,0.1,2.69,0.0,2357058.89,9044.0,13964.0,1526585.55,,,,,,,,0.01,,22.0,,,,,,,22.0,1.61,0.0,,,18.97,4.04,38639.0,6522085.25,,6.89,18.97,37.47,0.3717,47.33,0.0654,178.75
2016-09-23,14155.0,2416700.56,0.48,10.69,0.09,2.6,0.0,2297188.7,9044.0,13455.0,1544093.24,,,,,,,,,,,,,,,,,509.0,1.62,0.1,,,18.97,4.04,38639.0,6596883.99,,6.91,19.02,38.94,0.3996,49.16,0.0632,180.8
2016-09-26,14054.0,2415382.3,0.47,10.59,0.09,2.61,0.0,2295077.22,8954.0,13354.0,1538873.85,,,,,,,,0.01,,90.0,,,,,,,101.0,1.62,0.01,,,18.81,4.0,38639.0,6640668.62,,6.99,18.83,38.56,0.4003,49.53,0.0628,182.0
2016-09-27,14038.0,2399376.25,0.47,10.4,0.09,2.64,0.0,2279732.19,8938.0,13338.0,1527683.78,,,,,,,,0.0,,16.0,,,,,,,16.0,1.63,0.0,,,18.79,3.99,38639.0,6604181.43,,7.03,18.78,38.39,0.4005,49.67,0.0627,181.0
2016-09-28,13180.0,2255216.01,0.44,9.69,0.09,2.45,0.0,2135439.74,8080.0,12480.0,1382560.35,,,,,,,,0.16,,858.0,,,,,,,858.0,1.46,0.17,,,17.29,3.61,38639.0,6611478.87,,6.99,17.28,34.12,0.4054,53.07,0.0588,181.2
2016-09-29,12144.0,2071066.52,0.41,8.85,0.08,2.25,0.0,1951686.86,7044.0,11444.0,1201300.44,,,,,,,,0.19,,1036.0,,,,,,,1036.0,1.27,0.2,,,100.0,3.14,0.0,0.0,,0.0,100.0,28.05,0.4237,57.99,0.0542,180.6
2016-09-30,11307.0,1921382.3,0.38,8.11,0.08,2.09,0.0,1802432.3,6207.0,10607.0,1054746.61,,,,,,,,0.15,,837.0,,,,,,,837.0,1.12,0.16,,,100.0,2.79,0.0,0.0,,0.0,100.0,29.97,0.4869,62.68,0.0508,179.95
2016-10-03,10073.0,1712166.05,0.34,7.14,0.07,1.86,0.0,1712166.05,5599.0,10073.0,951694.4,,,92.0,0.02,,,,0.13,92.0,700.0,,,0.02,92.0,,,626.0,1.01,0.11,,,100.0,2.52,0.0,0.0,,0.0,100.0,32.37,0.5398,65.95,0.0453,180.0
2016-10-04,10073.0,1725958.5,0.34,6.8,0.07,1.86,0.0,1725958.5,5599.0,10073.0,959360.83,,,,,,,,,,,,,,,,,,1.01,,,,100.0,2.52,0.0,0.0,,0.0,100.0,32.37,0.5399,65.95,0.0453,181.45
2016-10-05,10073.0,1707410.04,0.34,6.78,0.07,1.87,0.0,1707410.04,5599.0,10073.0,949050.81,,,,,,,,,,,,,,,,,,1.01,,,,100.0,2.53,0.0,0.0,,0.0,100.0,32.44,0.5394,65.88,0.0455,179.5
2016-10-06,10073.0,1686007.96,0.34,6.67,0.07,1.87,0.0,1686007.96,5599.0,10073.0,937154.63,,,,,,,,,,,,,,,,,,1.0,,,,100.0,2.53,0.0,0.0,,0.0,100.0,32.23,0.5409,66.1,0.0455,177.25
2016-10-07,9873.0,1632487.35,0.33,6.42,0.07,1.79,0.0,1617275.28,5399.0,9781.0,892717.43,,,,,,,,0.04,,200.0,,,,,,,292.0,0.95,0.06,,,100.0,2.44,0.0,0.0,,0.0,100.0,31.05,0.5486,67.24,0.0447,175.1
2016-10-10,9696.0,1588571.0,0.33,6.03,0.06,1.75,0.0,1576447.0,5222.0,9622.0,855560.82,,,,,,200.0,,0.08,,451.0,,,,,0.04,274.0,359.0,0.91,0.07,,,100.0,2.36,0.0,0.0,,0.0,100.0,26.83,0.5542,69.4,0.0439,173.5
2016-10-11,9225.0,1483962.94,0.31,5.61,0.06,1.65,0.0,1483962.94,4751.0,9225.0,764261.02,,,,,,,,0.08,,471.0,,,,,,,397.0,0.82,0.08,,,100.0,2.15,0.0,0.0,,0.0,100.0,25.88,0.5897,72.29,0.0418,170.35
2016-10-12,11320.0,1817229.97,0.38,6.28,0.08,1.97,0.0,1817229.97,4646.0,11320.0,745834.85,,,,,,2200.0,,0.02,,105.0,,,,,0.38,,105.0,0.79,0.03,,,100.0,2.1,0.0,0.0,,0.0,100.0,20.29,0.4271,59.11,0.0513,170.0
2016-10-13,11392.0,1844924.69,0.38,5.99,0.08,1.97,0.0,1816745.54,4718.0,11218.0,764076.08,,,,,,,,0.02,,102.0,,,,,,174.0,102.0,0.8,0.02,,,100.0,2.14,0.0,0.0,,0.0,100.0,19.65,0.4299,59.48,0.0516,171.5
2016-10-14,7814.0,1272849.48,0.26,3.97,0.05,1.38,0.0,1244506.02,4718.0,7640.0,768531.33,,,,,,,,,,,,,,,,,3578.0,0.81,0.61,,,100.0,2.14,0.0,0.0,,0.0,100.0,28.44,0.495,64.12,0.0355,172.5
2016-10-17,6125.0,997722.43,0.21,3.05,0.04,1.08,0.0,969378.97,2929.0,5951.0,477114.94,,,,0.02,,,,0.31,100.0,1789.0,,,0.02,,,,1789.0,0.51,0.32,,,100.0,1.33,0.0,0.0,,0.0,100.0,36.93,0.4108,51.84,0.0278,172.5
2016-10-18,4336.0,712857.28,0.15,2.29,0.03,0.76,0.0,684250.92,2929.0,4162.0,481540.35,,,,,,,,,,,,,,,,,1789.0,0.51,0.33,,,100.0,1.33,0.0,0.0,,0.0,100.0,30.35,0.3892,53.39,0.0197,174.1
2016-10-19,4162.0,683857.9,0.14,2.28,0.03,0.73,0.0,683857.9,2655.0,4162.0,436242.84,,,,,,,,0.05,,274.0,,,,,,,,0.46,,,,100.0,1.21,0.0,0.0,,0.0,100.0,30.36,0.3897,53.44,0.0189,174.0
2016-10-20,1918.0,315146.43,0.06,1.05,0.01,0.34,0.0,315146.43,611.0,1918.0,100393.36,,,,,,200.0,,0.39,,2244.0,,,,,0.03,200.0,2444.0,0.11,0.42,,,100.0,0.28,0.0,0.0,,0.0,100.0,20.79,0.4802,65.2,0.0087,174.0
2016-10-21,1918.0,319855.52,0.06,1.02,0.01,0.34,0.0,319855.52,611.0,1918.0,101893.49,,,,,,,,,,,,,,,,,,0.11,,,,100.0,0.28,0.0,0.0,,0.0,100.0,20.85,0.4797,65.14,0.0087,176.6
2016-10-24,1918.0,320579.99,0.06,1.01,0.01,0.34,0.0,320579.99,611.0,1918.0,102124.28,,,,,,,,,,,,,,,,,,0.11,,,,100.0,0.28,0.0,0.0,,0.0,100.0,20.68,0.4808,65.28,0.0087,177.0
2016-10-25,1918.0,318768.8,0.06,1.0,0.01,0.35,0.0,318768.8,611.0,1918.0,101547.31,,,,,,,,,,,,,,,,,,0.11,,,,100.0,0.28,0.0,0.0,,0.0,100.0,20.64,0.4812,65.32,0.0087,176.0
2016-10-26,2018.0,333483.04,0.07,1.07,0.01,0.36,0.0,333483.04,711.0,2018.0,117495.76,,,100.0,0.02,,,,,100.0,,,,0.02,100.0,,,,0.12,,,,100.0,0.32,0.0,0.0,,0.0,100.0,19.73,0.4466,62.05,0.0091,175.0
2016-10-27,1607.0,265563.55,0.05,0.86,0.01,0.28,0.0,265563.55,711.0,1607.0,117495.76,,,,,,,,,,,,,,,,,411.0,0.12,0.08,,,100.0,0.32,0.0,0.0,,0.0,100.0,25.04,0.3685,51.92,0.0073,175.0
2016-10-28,374.0,61451.91,0.01,0.2,0.0,0.06,0.0,61451.91,300.0,374.0,49292.98,,,,,,,,0.07,,411.0,,,,,,,1233.0,0.05,0.22,,,100.0,0.14,0.0,0.0,,0.0,100.0,19.8,0.6824,80.2,0.0017,174.0
2016-10-31,374.0,61451.91,0.01,0.19,0.0,0.07,0.0,61451.91,300.0,374.0,49292.98,,,,,,,,,,,,,,,,,,0.05,,,,100.0,0.14,0.0,0.0,,0.0,100.0,19.79,0.6826,80.21,0.0017,174.0
2016-11-01,374.0,61805.08,0.01,0.2,0.0,0.06,0.0,61805.08,300.0,374.0,49576.27,,,,,,,,,,,,,,,,,,0.05,,,,100.0,0.14,0.0,0.0,,0.0,100.0,19.78,0.6827,80.22,0.0017,175.0
