DATE,LR FP Equity_DX_SI_QTY,LR FP Equity_DX_SHORT_INTEREST_VALUE,LR FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,LR FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,LR FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,LR FP Equity_DX_SI_MV,LR FP Equity_DX_DSS,LR FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,LR FP Equity_DX_SUPPLY_SI_QTY,LR FP Equity_DX_BROKER_SI_QTY,LR FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,LR FP Equity_DX_BROKER_SI_MV_NEW_x,LR FP Equity_DX_SUPPLY_SI_QTY_NEW_x,LR FP Equity_DX_SUPPLY_SI_QTY_INC_x,LR FP Equity_DX_BROKER_SI_MV_INC_x,LR FP Equity_DX_SUPPLY_SI_MV_NEW,LR FP Equity_DX_BROKER_SI_QTY_ADD,LR FP Equity_DX_BROKER_SI_QTY_NEW,LR FP Equity_DX_SUPPLY_SI_MV_DEC,LR FP Equity_DX_BROKER_SI_QTY_INC,LR FP Equity_DX_SUPPLY_SI_QTY_DEC,LR FP Equity_DX_BROKER_SI_MV_NEW_y,LR FP Equity_DX_SUPPLY_SI_QTY_NEW_y,LR FP Equity_DX_BROKER_SI_MV_INC_y,LR FP Equity_DX_SUPPLY_SI_QTY_INC_y,LR FP Equity_DX_BROKER_SI_MV_ADD,LR FP Equity_DX_SUPPLY_SI_QTY_ADD,LR FP Equity_DX_BROKER_SI_QTY_DEC,LR FP Equity_DX_SUPPLY_SI_MV,LR FP Equity_DX_BROKER_SI_MV_DEC,LR FP Equity_DX_SUPPLY_SI_MV_RMV,LR FP Equity_DX_BROKER_SI_MV_RMV,LR FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,LR FP Equity_DX_UTILIZATION_QUANTITY,LR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,LR FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,LR FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,LR FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,LR FP Equity_DX_ACTIVE_UTILIZATION_MV,LR FP Equity_DX_BROKER_SI_MARKET_SHARE_2,LR FP Equity_DX_BROKER_SI_CON_RATIO,LR FP Equity_DX_BROKER_SI_MARKET_SHARE_1,LR FP Equity_DX_DEMAND_SUPPLY_RATIO,LR FP Equity_PX_LAST
2016-09-21,1957272.0,102628251.4,0.75,4.25,0.73,104.38,0.0,69928208.97,739606.0,1333634.0,38780747.13,0.0,0.0,2700.0,0.66,0.0,2700.0,0.0,0.0,10150.0,0.0,0.0,0.0,0.66,2700.0,0.14,0.0,24927.0,39.27,1.27,0.0,0.0,1.07,1.07,68108440.0,3571220608.41,0.0,3612.34,1.08,26.28,0.206,31.35,0.0284,53.47
2016-09-22,1999407.0,106445329.8,0.77,4.32,0.75,107.96,0.0,73142656.2,741506.0,1373869.0,39476630.18,0.0,0.0,1900.0,3.22,0.0,0.0,0.0,0.0,46575.0,0.0,0.0,0.0,3.22,1900.0,0.0,0.0,6340.0,39.83,0.23,0.0,0.0,1.08,1.08,68204048.0,3631077806.11,0.0,3650.1,1.08,25.41,0.2123,33.39,0.029,54.29
2016-09-23,4567840.0,242109674.33,1.75,9.91,1.71,246.89,1.0,208954221.98,735166.0,3942302.0,38966076.05,0.0,0.0,0.0,137.81,0.0,20777.0,0.0,0.33,2556605.0,6340.0,0.0,0.0,137.81,0.0,1.18,0.0,8949.0,39.82,0.32,0.0,0.0,1.07,1.07,68136568.0,3611449238.18,0.0,3693.61,1.07,10.67,0.5305,71.61,0.0663,54.05
2016-09-26,4471126.0,232993615.62,1.71,9.7,1.67,238.59,1.0,200396377.18,735166.0,3845588.0,38310032.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96714.0,39.47,5.26,0.0,0.0,1.07,1.07,68158688.0,3551798619.23,0.0,3671.25,1.06,9.3,0.5481,73.02,0.0649,53.14
2016-09-27,4456952.0,230025979.6,1.71,9.47,1.67,235.34,1.0,197741586.31,723071.0,3831414.0,37318130.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,12095.0,0.0,0.0,0.0,0.0,0.0,0.0,14174.0,38.33,2.64,0.0,0.0,1.05,1.05,68165224.0,3518048304.13,0.0,3621.1,1.05,9.43,0.5465,72.89,0.0647,52.63
2016-09-28,4708605.0,244260641.57,1.8,9.83,1.76,249.1,1.0,206623087.05,866782.0,3983067.0,44964639.72,0.0,0.0,0.0,8.31,0.0,0.0,0.0,0.0,158560.0,0.0,0.0,0.0,8.31,0.0,0.0,143711.0,6907.0,45.67,0.0,0.0,0.0,1.26,1.26,68180240.0,3536875393.98,0.0,3589.54,1.26,8.89,0.4939,68.86,0.0682,52.9
2016-09-29,4625572.0,239000718.17,1.77,9.88,1.73,244.43,1.0,204574816.58,807516.0,3959300.0,41723900.08,0.0,0.0,110136.0,0.0,0.0,0.0,0.0,9.74,0.0,185000.0,0.0,0.0,0.0,110136.0,0.0,15598.0,23767.0,42.65,1.28,0.0,0.0,1.17,1.17,68108016.0,3519103094.16,0.0,3596.88,1.17,9.33,0.5395,72.11,0.0671,52.69
2016-09-30,4622617.0,237896087.98,1.77,9.89,1.73,243.28,1.0,203242002.52,776991.0,3949245.0,39986682.72,0.0,0.0,87356.0,0.0,0.0,0.0,0.0,6.25,0.0,117881.0,0.0,0.0,0.0,87356.0,0.0,0.0,10055.0,40.86,0.56,0.0,0.0,1.13,1.13,68214360.0,3510550276.61,0.0,3590.11,1.13,9.38,0.54,72.14,0.067,52.48
2016-10-03,4588305.0,236040283.41,1.76,9.68,1.72,241.32,1.0,201399404.54,776991.0,3914933.0,39971443.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34312.0,40.8,1.91,0.0,0.0,1.13,1.13,68135440.0,3505152462.22,0.0,3578.98,1.13,9.46,0.5487,72.75,0.0666,52.46
2016-10-04,4588305.0,235995289.08,1.76,9.79,1.72,240.72,1.0,201361013.5,776991.0,3914933.0,39963824.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.75,0.0,0.0,0.0,1.13,1.13,67950592.0,3494976816.52,0.0,3565.35,1.13,9.48,0.548,72.7,0.0668,52.45
2016-10-05,4543126.0,232335009.47,1.74,9.55,1.7,237.67,1.0,197949972.61,733447.0,3870754.0,37508406.26,0.0,0.0,343.0,0.0,0.0,0.0,0.0,2.32,0.0,43887.0,0.0,0.0,0.0,343.0,0.0,0.0,44179.0,38.38,2.9,0.0,0.0,1.07,1.07,67801416.0,3467357636.28,0.0,3547.79,1.07,9.61,0.556,73.29,0.0663,52.15
2016-10-06,4291537.0,217112061.51,1.64,8.92,1.61,222.74,1.0,186846501.4,603429.0,3693294.0,30527923.72,0.0,0.0,5521.0,0.0,0.0,0.0,0.0,7.15,0.0,135539.0,0.0,0.0,0.0,5521.0,0.0,0.0,177460.0,31.36,10.81,0.0,0.0,0.88,0.88,67838112.0,3431980743.73,0.0,3537.22,0.88,10.1,0.5794,74.95,0.0627,51.59
2016-10-07,1278716.0,63449788.41,0.49,2.59,0.48,66.45,0.0,33765017.3,603429.0,680473.0,29942100.02,0.0,0.0,1693.0,1.88,0.0,0.0,0.0,0.11,38082.0,1693.0,0.0,0.0,1.88,1693.0,0.0,0.0,3050903.0,30.84,157.6,0.0,0.0,0.89,0.89,67465256.0,3347620752.5,0.0,3466.67,0.88,28.26,0.2581,37.95,0.0188,50.6
2016-10-10,1274386.0,64022246.57,0.49,2.5,0.48,65.98,0.0,32326616.16,631799.0,643473.0,31740141.02,0.0,0.0,36248.0,0.1,0.0,0.0,0.0,0.4,2000.0,7878.0,0.0,0.0,0.1,36248.0,0.0,0.0,39000.0,32.18,1.97,0.0,0.0,0.93,0.93,67350504.0,3383535736.82,0.0,3426.13,0.93,28.48,0.2604,38.15,0.0187,51.23
2016-10-11,1252146.0,62819007.17,0.48,2.43,0.47,65.18,0.0,32066718.47,613859.0,639173.0,30796738.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,17940.0,0.0,0.0,0.0,0.0,0.0,0.0,4300.0,31.48,0.22,0.0,0.0,0.91,0.91,67148688.0,3368787595.84,0.0,3451.61,0.9,29.04,0.2694,38.79,0.0185,51.16
2016-10-12,1211303.0,60271058.35,0.46,2.36,0.45,62.9,0.0,31405109.28,581022.0,631167.0,28910033.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,0.0,32837.0,0.0,0.0,0.0,0.0,0.0,0.0,8006.0,29.64,0.42,0.0,0.0,0.86,0.86,67219096.0,3344634709.37,0.0,3441.89,0.85,29.16,0.2713,39.19,0.0179,50.74
2016-10-13,1159594.0,57777762.11,0.44,2.27,0.43,60.03,0.0,28962125.06,579213.0,581267.0,28859782.76,0.0,0.0,17859.0,0.0,0.0,0.0,0.0,1.09,0.0,19668.0,0.0,0.0,0.0,17859.0,0.0,0.0,49900.0,29.38,2.61,0.0,0.0,0.86,0.86,67100684.0,3343348928.72,0.0,3404.84,0.86,30.08,0.2764,40.49,0.0171,50.81
2016-10-14,1048821.0,53389759.59,0.4,2.02,0.39,54.86,0.0,27400238.67,516440.0,538267.0,26289145.09,0.0,0.0,32227.0,0.0,0.0,0.0,0.0,5.07,0.0,100000.0,0.0,0.0,0.0,32227.0,0.0,5000.0,43000.0,26.58,2.18,0.0,0.0,0.77,0.77,66943400.0,3407723560.27,0.0,3424.68,0.77,23.27,0.2741,44.93,0.0155,51.91
2016-10-17,1017594.0,51560671.07,0.39,1.96,0.38,53.47,0.0,27324225.97,484213.0,539267.0,24534683.99,0.0,0.0,0.0,0.05,0.0,0.0,0.0,1.58,1000.0,32227.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,25.05,0.0,0.0,0.0,0.72,0.72,66998940.0,3394782503.93,0.0,3476.55,0.72,23.9,0.2908,46.37,0.0151,51.67
2016-10-18,988363.0,50525400.63,0.38,1.88,0.37,52.06,0.0,25722961.82,491064.0,503185.0,25103332.82,0.0,0.0,2000.0,0.1,0.0,0.0,0.0,0.49,2000.0,8816.0,0.0,0.0,0.1,2000.0,0.0,13667.0,38082.0,25.5,2.01,0.0,0.0,0.73,0.73,66822016.0,3415960663.55,0.0,3460.26,0.73,24.92,0.3044,47.93,0.0147,52.13
2016-10-19,1085393.0,55453671.02,0.42,2.06,0.41,57.22,0.0,25708158.66,588094.0,503185.0,30046233.21,0.0,0.0,97030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97030.0,0.0,0.0,0.0,30.65,0.0,0.0,0.0,0.87,0.87,66891864.0,3417563426.58,0.0,3487.05,0.87,22.36,0.263,43.02,0.0161,52.1
2016-10-20,1073119.0,54510881.62,0.41,2.04,0.4,56.5,0.0,26254365.25,589820.0,516852.0,29960897.34,0.0,0.0,1726.0,0.0,0.0,13667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1726.0,0.7,0.0,0.0,30.68,0.0,0.0,0.0,0.87,0.87,67243392.0,3415741013.53,0.0,3503.78,0.87,22.57,0.2668,43.67,0.0158,51.8
2016-10-21,1076289.0,54566362.87,0.41,2.06,0.4,56.52,0.0,25905826.78,584865.0,510977.0,29651846.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,4955.0,0.0,0.0,0.0,0.0,0.0,0.0,5875.0,30.29,0.32,0.0,0.0,0.86,0.86,67305256.0,3412283338.1,0.0,3489.25,0.86,22.49,0.2676,43.61,0.0159,51.7
2016-10-24,1067244.0,54065930.99,0.41,2.07,0.4,55.99,0.0,25885783.59,575820.0,510977.0,29170690.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,9045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.76,0.0,0.0,0.0,0.85,0.85,67398160.0,3414349733.68,0.0,3483.9,0.85,22.71,0.2704,44.06,0.0157,51.66
2016-10-25,1049023.0,53348607.09,0.4,2.11,0.39,55.08,0.0,25161072.21,573820.0,494756.0,29181912.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,16221.0,29.68,0.82,0.0,0.0,0.85,0.85,67072260.0,3410994463.96,0.0,3466.92,0.85,23.17,0.2786,44.79,0.0155,51.86
2016-10-26,1046023.0,52929342.31,0.4,2.11,0.39,54.91,0.0,24984326.67,566820.0,493756.0,28681405.48,0.0,0.0,0.0,0.0,0.0,6000.0,0.0,0.36,0.0,7000.0,0.0,0.0,0.0,0.0,0.31,0.0,7000.0,29.31,0.36,0.0,0.0,0.84,0.84,67296560.0,3405243154.5,0.0,3482.26,0.83,23.1,0.2789,44.87,0.0154,51.6
2016-10-27,1050978.0,52716288.38,0.4,2.15,0.39,54.96,0.0,24766440.1,571775.0,493756.0,28679816.12,0.0,0.0,6736.0,0.0,0.0,0.0,0.0,0.11,0.0,1781.0,0.0,0.0,0.0,6736.0,0.0,0.0,0.0,29.4,0.0,0.0,0.0,0.84,0.84,67301432.0,3375790642.48,0.0,3470.15,0.84,22.75,0.2781,44.8,0.0155,51.15
2016-10-28,1025482.0,51769282.03,0.39,2.09,0.38,53.54,0.0,23790207.4,708108.0,471253.0,35747329.31,0.0,0.0,117730.0,0.0,0.0,0.0,0.0,0.03,0.0,723.0,0.0,0.0,0.0,117730.0,0.0,19326.0,22503.0,36.25,1.16,0.0,0.0,1.04,1.04,67078212.0,3386301149.07,0.0,3430.27,1.05,23.66,0.293,46.06,0.0151,51.48
2016-10-31,1022960.0,51651995.67,0.39,2.07,0.38,53.57,0.0,23794828.65,722386.0,471253.0,36475207.78,0.0,0.0,14353.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,14353.0,0.0,0.0,0.0,37.19,0.0,0.0,0.0,1.07,1.07,66989384.0,3382473774.62,0.0,3444.63,1.07,23.69,0.2934,46.12,0.0151,51.49
2016-11-01,1036192.0,51883182.46,0.4,2.05,0.39,54.08,0.0,24563787.18,699492.0,490579.0,35024272.59,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.18,19326.0,22894.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.85,0.0,0.0,0.0,1.04,1.04,66703084.0,3339890944.78,0.0,3419.47,1.04,23.22,0.2849,45.58,0.0154,51.06
2016-11-02,1044128.0,52188394.64,0.4,2.08,0.39,54.35,0.0,24620455.77,585428.0,492579.0,29261304.65,0.0,0.0,8547.0,0.1,0.0,0.0,0.0,6.38,2000.0,122611.0,0.0,0.0,0.1,8547.0,0.0,0.0,0.0,29.85,0.0,0.0,0.0,0.87,0.87,66426500.0,3320179514.99,0.0,3388.37,0.87,23.08,0.2831,45.39,0.0156,50.97
2016-11-03,1058666.0,52209094.76,0.41,2.07,0.4,54.85,0.0,24291989.81,619306.0,492579.0,30541649.24,0.0,0.0,14538.0,0.0,0.0,0.0,0.0,0.29,0.0,5660.0,0.0,0.0,0.0,14538.0,0.0,25000.0,0.0,31.38,0.0,0.0,0.0,0.92,0.92,66351192.0,3272170515.04,0.0,3376.68,0.92,22.53,0.2797,44.91,0.0158,50.29
2016-11-04,1061068.0,51781280.69,0.41,2.07,0.4,54.61,0.0,24038394.77,602368.0,492579.0,29396218.23,0.0,0.0,2402.0,0.0,0.0,0.0,0.0,0.99,0.0,19340.0,0.0,0.0,0.0,2402.0,0.0,0.0,0.0,30.13,0.0,0.0,0.0,0.9,0.9,66474236.0,3244015532.67,0.0,3335.17,0.9,22.36,0.2808,45.1,0.0158,49.765
2016-11-07,1061068.0,52639706.43,0.41,2.02,0.4,54.75,0.0,24436901.27,602368.0,492579.0,29883546.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,15000.0,0.0,30.25,0.0,0.0,0.0,0.9,0.9,66390704.0,3293650518.14,0.0,3325.96,0.9,22.67,0.28,44.91,0.0158,50.59
2016-11-08,1061068.0,52764568.35,0.41,2.02,0.4,55.01,0.0,24494865.85,602368.0,492579.0,29954430.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.52,0.0,0.0,0.0,0.9,0.9,66379520.0,3300906935.41,0.0,3362.24,0.9,22.63,0.2788,44.73,0.0158,50.71
2016-11-09,1079809.0,54607165.77,0.41,2.11,0.4,56.35,0.0,25986230.13,599833.0,513855.0,30334235.1,0.0,0.0,0.0,0.19,0.0,17576.0,0.0,0.3,3700.0,6235.0,0.0,0.0,0.19,0.0,0.91,3700.0,0.0,30.71,0.0,0.0,0.0,0.89,0.89,66558736.0,3365950765.5,0.0,3402.04,0.89,22.92,0.2769,44.56,0.0161,51.57
2016-11-10,1104918.0,58379879.96,0.42,2.12,0.41,58.66,0.0,27687167.33,607076.0,524017.0,32075705.17,0.0,0.0,8493.0,0.11,0.0,8162.0,0.0,0.52,2000.0,10587.0,0.0,0.0,0.11,8493.0,0.44,9337.0,0.0,31.92,0.0,0.0,0.0,0.9,0.9,66798812.0,3529408178.74,0.0,3478.45,0.91,22.95,0.2624,42.71,0.0164,53.88
2016-11-11,1124650.0,58848957.05,0.43,2.01,0.42,60.38,0.0,27763217.97,670248.0,530577.0,35071707.43,0.0,0.0,13172.0,0.39,0.0,0.0,0.0,0.0,6560.0,0.0,0.0,0.0,0.39,13172.0,0.0,50000.0,0.0,36.0,0.0,0.0,0.0,0.99,0.99,67024328.0,3507146045.24,0.0,3602.95,0.99,22.12,0.2536,41.56,0.0166,53.36
2016-11-14,1161073.0,60185551.81,0.44,2.08,0.43,62.03,0.0,27503067.87,728765.0,530577.0,37776370.36,0.0,0.0,80923.0,0.0,0.0,0.0,0.0,1.21,0.0,22406.0,0.0,0.0,0.0,80923.0,0.0,0.0,0.0,38.83,0.0,0.0,0.0,1.08,1.08,66927412.0,3469259230.48,0.0,3576.08,1.07,21.23,0.2485,40.25,0.0172,52.86
2016-11-15,1212553.0,63175124.77,0.46,2.14,0.45,64.73,0.0,30429906.03,729095.0,584057.0,37986519.02,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.9,55480.0,35331.0,0.0,0.0,3.0,0.0,0.0,35661.0,2000.0,38.72,0.11,0.0,0.0,1.08,1.08,66932776.0,3487259093.16,0.0,3542.7,1.08,20.22,0.2271,38.16,0.0179,53.13
2016-11-16,1299934.0,66733445.89,0.5,2.28,0.49,69.09,0.0,35578432.96,759176.0,693050.0,38973079.03,0.0,0.0,0.0,5.85,0.0,0.0,0.0,1.15,111693.0,21612.0,0.0,0.0,5.85,0.0,0.0,51693.0,2700.0,40.16,0.14,0.0,0.0,1.13,1.13,66702464.0,3424239439.96,0.0,3537.74,1.12,17.11,0.1973,35.35,0.0193,52.35
2016-11-17,1337075.0,68181205.28,0.51,2.32,0.5,70.62,0.0,35243677.45,737393.0,691150.0,37601737.75,0.0,0.0,1100.0,0.0,0.0,0.0,0.0,2.16,0.0,37540.0,0.0,0.0,0.0,1100.0,0.0,14657.0,1900.0,38.57,0.11,0.0,0.0,1.09,1.09,66760200.0,3404289887.15,0.0,3498.85,1.09,17.83,0.1967,34.38,0.0198,52.0
2016-11-18,1239729.0,63071373.66,0.47,2.18,0.46,65.29,0.0,31640667.66,706386.0,621928.0,35937479.37,0.0,0.0,21744.0,0.0,0.0,0.0,0.0,2.82,0.0,52751.0,0.0,0.0,0.0,21744.0,0.0,0.0,69222.0,36.73,3.66,0.0,0.0,1.05,1.05,66817536.0,3399350810.0,0.0,3484.39,1.04,19.8,0.2186,38.26,0.0184,51.88
2016-11-21,1203074.0,61902610.97,0.46,2.14,0.45,63.52,0.0,32001321.18,669731.0,621944.0,34460139.23,0.0,0.0,0.0,0.03,0.0,0.0,0.0,1.92,16.0,36671.0,0.0,0.0,0.03,0.0,0.0,16.0,0.0,34.86,0.0,0.0,0.0,0.99,0.99,66873684.0,3440898602.27,0.0,3475.73,0.99,19.34,0.2222,39.46,0.0178,52.47
2016-11-22,1143852.0,59584522.62,0.44,2.02,0.43,60.79,0.0,28657404.34,662976.0,550140.0,34535157.06,0.0,0.0,1425.0,0.0,0.0,0.0,0.0,1.0,0.0,19337.0,0.0,0.0,0.0,1425.0,0.0,11157.0,71804.0,34.95,3.88,0.0,0.0,1.0,1.0,65797280.0,3427453480.4,0.0,3459.9,1.0,21.96,0.2504,41.66,0.0172,53.12
2016-11-23,1183749.0,60351074.19,0.45,2.05,0.44,62.83,0.0,26377329.16,683929.0,517375.0,34868751.59,0.0,0.0,83387.0,1.1,0.0,0.0,0.0,3.21,20744.0,62434.0,0.0,0.0,1.1,83387.0,0.0,0.0,53509.0,36.08,2.84,0.0,0.0,1.02,1.02,66254416.0,3377848830.8,0.0,3518.65,1.01,20.79,0.2537,40.09,0.0177,51.99
2016-11-24,1202306.0,61544759.57,0.46,2.05,0.45,63.31,0.0,26483873.47,702486.0,517375.0,35959507.79,0.0,0.0,20500.0,0.0,0.0,0.0,0.0,0.34,0.0,1943.0,0.0,0.0,0.0,20500.0,0.0,0.0,0.0,36.57,0.0,0.0,0.0,1.03,1.03,67199328.0,3439861802.94,0.0,3498.36,1.03,21.01,0.2548,40.36,0.0177,52.2
2016-11-25,1370118.0,70403592.55,0.52,2.38,0.51,72.2,0.0,38879527.63,631042.0,756631.0,32426129.61,0.0,0.0,0.0,0.0,0.0,260000.0,0.0,3.69,0.0,71444.0,0.0,0.0,0.0,0.0,13.57,0.0,20744.0,32.97,1.1,0.0,0.0,0.93,0.93,67340928.0,3460317474.25,0.0,3518.74,0.93,21.84,0.2176,34.6,0.0202,52.4
2016-11-28,1369374.0,69599937.33,0.52,2.39,0.51,72.11,0.0,38456601.47,657998.0,756631.0,33443470.93,0.0,0.0,38755.0,0.0,0.0,0.0,0.0,0.61,0.0,11799.0,0.0,0.0,0.0,38755.0,0.0,0.0,0.0,34.31,0.0,0.0,0.0,0.97,0.97,67452512.0,3428347995.57,0.0,3525.2,0.96,21.75,0.2161,34.33,0.0201,51.83
2016-11-29,1135568.0,57627404.78,0.43,1.99,0.43,59.59,0.0,25202855.02,684192.0,496631.0,34721134.56,0.0,0.0,26194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26194.0,0.0,0.0,260000.0,35.41,13.62,0.0,0.0,1.01,1.01,67372360.0,3418988788.85,0.0,3486.7,1.01,22.48,0.2741,43.54,0.0167,51.75
2016-11-30,1081475.0,55942840.05,0.41,1.87,0.4,57.11,0.0,26359541.0,635343.0,509577.0,32865199.68,0.0,0.0,0.0,0.0,0.0,12946.0,0.0,2.55,0.0,48949.0,0.0,0.0,0.0,0.0,0.67,100.0,0.0,33.18,0.0,0.0,0.0,0.93,0.93,67348464.0,3483820106.12,0.0,3503.34,0.94,24.15,0.2962,45.9,0.0159,52.75
2016-12-01,1004899.0,51656501.85,0.38,1.68,0.38,53.32,0.0,26091828.37,685135.0,507577.0,35219138.83,0.0,0.0,158133.0,0.0,0.0,0.0,0.0,5.75,0.0,110883.0,0.0,0.0,0.0,158133.0,0.0,2542.0,2000.0,36.01,0.1,0.0,0.0,1.01,1.01,67295408.0,3459298265.52,0.0,3538.75,1.01,23.93,0.2955,45.76,0.0148,52.42
2016-12-02,1045545.0,53346031.53,0.4,1.72,0.39,55.24,0.0,25897707.56,736481.0,507577.0,37576898.79,0.0,0.0,56293.0,0.0,0.0,0.0,0.0,0.29,0.0,4947.0,0.0,0.0,0.0,56293.0,0.0,0.0,0.0,38.47,0.0,0.0,0.0,1.08,1.08,67314456.0,3434533274.51,0.0,3520.5,1.08,22.8,0.2858,43.93,0.0154,52.03
2016-12-05,1071742.0,54861327.9,0.41,1.73,0.4,56.52,0.0,26678493.79,738378.0,521177.0,37796780.92,0.0,0.0,1897.0,0.71,0.0,0.0,0.0,0.0,13600.0,0.0,0.0,0.0,0.71,1897.0,0.0,0.0,0.0,38.39,0.0,0.0,0.0,1.09,1.09,67245160.0,3442207894.05,0.0,3491.29,1.09,22.28,0.2767,42.78,0.0158,52.2
2016-12-06,1064389.0,54349245.24,0.41,1.68,0.4,56.13,0.0,31329211.93,621717.0,613559.0,31745771.24,0.0,0.0,11055.0,4.8,0.0,0.0,0.0,6.61,92639.0,127716.0,0.0,0.0,4.8,11055.0,0.0,0.0,257.0,32.43,0.01,0.0,0.0,0.92,0.92,67178584.0,3430235878.59,0.0,3507.86,0.92,20.42,0.2418,39.31,0.0157,52.07
2016-12-07,1027773.0,53064141.44,0.39,1.58,0.38,54.35,0.0,33183410.67,555947.0,642713.0,28703663.4,0.0,0.0,15475.0,2.2,0.0,0.0,0.0,4.25,42000.0,81245.0,0.0,0.0,2.2,15475.0,0.0,0.0,12846.0,29.09,0.67,0.0,0.0,0.83,0.83,66687076.0,3443068102.86,0.0,3478.78,0.83,21.67,0.249,41.27,0.0153,52.65
2016-12-08,1209685.0,62041108.14,0.46,1.81,0.45,63.94,0.0,40626992.82,588322.0,792150.0,30173267.27,0.0,0.0,32475.0,7.82,0.0,0.0,0.0,0.01,149437.0,100.0,0.0,0.0,7.82,32475.0,0.0,0.0,0.0,30.98,0.0,0.0,0.0,0.88,0.88,66127376.0,3391474380.0,0.0,3494.01,0.88,18.19,0.2064,34.86,0.0181,52.3
2016-12-09,1360486.0,69761896.88,0.52,2.0,0.51,71.75,0.0,40614097.04,569065.0,792050.0,29180053.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,19257.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,29.79,0.01,0.0,0.0,0.86,0.86,65700204.0,3368921735.43,0.0,3442.69,0.86,14.69,0.1756,30.94,0.0205,52.29
2016-12-12,1379743.0,71574683.03,0.53,2.0,0.52,72.88,0.0,41087889.33,588322.0,792050.0,30519423.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,759.0,0.0,0.0,0.0,0.0,0.0,20016.0,0.0,30.85,0.0,0.0,0.0,0.9,0.9,64423024.0,3341968411.84,0.0,3366.46,0.91,16.07,0.1748,30.44,0.0212,52.9
2016-12-13,1521943.0,79637894.67,0.58,2.17,0.57,81.02,0.0,40356784.89,751322.0,771250.0,39314023.13,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,1.93,0.0,37000.0,0.0,0.0,0.0,50000.0,0.0,150000.0,20800.0,39.85,1.1,0.0,0.0,1.16,1.16,64171536.0,3357869529.1,0.0,3399.17,1.16,14.54,0.159,27.31,0.0234,53.36
2016-12-14,1448249.0,75653930.48,0.55,2.06,0.54,77.5,0.0,36423089.56,751628.0,697250.0,39263698.76,0.0,0.0,306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,0.0,0.0,74000.0,40.28,3.96,0.0,0.0,1.16,1.16,64155220.0,3351353637.48,0.0,3434.88,1.16,15.19,0.1641,28.59,0.0223,53.27
2016-12-15,1390012.0,72448163.4,0.53,1.98,0.52,74.51,0.0,33305696.82,751628.0,639013.0,39175250.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58237.0,40.43,3.13,0.0,0.0,1.16,1.16,64099928.0,3340922278.35,0.0,3438.92,1.16,15.78,0.175,29.77,0.0214,53.15
