DATE,RMS FP Equity_DX_SI_QTY,RMS FP Equity_DX_SHORT_INTEREST_VALUE,RMS FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,RMS FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,RMS FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,RMS FP Equity_DX_SI_MV,RMS FP Equity_DX_DSS,RMS FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,RMS FP Equity_DX_SUPPLY_SI_QTY,RMS FP Equity_DX_BROKER_SI_QTY,RMS FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,RMS FP Equity_DX_BROKER_SI_MV_NEW_x,RMS FP Equity_DX_SUPPLY_SI_QTY_NEW_x,RMS FP Equity_DX_SUPPLY_SI_QTY_INC_x,RMS FP Equity_DX_BROKER_SI_MV_INC_x,RMS FP Equity_DX_SUPPLY_SI_MV_NEW,RMS FP Equity_DX_BROKER_SI_QTY_ADD,RMS FP Equity_DX_BROKER_SI_QTY_NEW,RMS FP Equity_DX_SUPPLY_SI_MV_DEC,RMS FP Equity_DX_BROKER_SI_QTY_INC,RMS FP Equity_DX_SUPPLY_SI_QTY_DEC,RMS FP Equity_DX_BROKER_SI_MV_NEW_y,RMS FP Equity_DX_SUPPLY_SI_QTY_NEW_y,RMS FP Equity_DX_BROKER_SI_MV_INC_y,RMS FP Equity_DX_SUPPLY_SI_QTY_INC_y,RMS FP Equity_DX_BROKER_SI_MV_ADD,RMS FP Equity_DX_SUPPLY_SI_QTY_ADD,RMS FP Equity_DX_BROKER_SI_QTY_DEC,RMS FP Equity_DX_SUPPLY_SI_MV,RMS FP Equity_DX_BROKER_SI_MV_DEC,RMS FP Equity_DX_SUPPLY_SI_MV_RMV,RMS FP Equity_DX_BROKER_SI_MV_RMV,RMS FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,RMS FP Equity_DX_UTILIZATION_QUANTITY,RMS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,RMS FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,RMS FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,RMS FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,RMS FP Equity_DX_ACTIVE_UTILIZATION_MV,RMS FP Equity_DX_BROKER_SI_MARKET_SHARE_2,RMS FP Equity_DX_BROKER_SI_CON_RATIO,RMS FP Equity_DX_BROKER_SI_MARKET_SHARE_1,RMS FP Equity_DX_DEMAND_SUPPLY_RATIO,RMS FP Equity_PX_LAST
2015-12-31,434369.0,132394748.09,2.3,7.47,0.41,137.45,0.0,89603564.84,320795.0,293977.0,97777634.25,0.0,0.0,2953.0,0.74,0.0,0.0,0.0,1.11,2937.0,3487.0,0.0,0.0,0.74,2953.0,0.0,1091.0,1538.0,100.87,0.49,0.0,0.0,5.95,5.95,5073441.0,1546374034.8,0.0,1586.37,5.98,14.72,0.2487,44.94,0.0805,311.75
2016-01-01,435698.0,132799824.46,2.31,7.68,0.41,137.36,0.0,90122026.03,320423.0,295678.0,97664249.44,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.16,1701.0,372.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,100.17,0.0,0.0,0.0,5.94,5.94,5075166.0,1546899811.13,0.0,1587.38,5.94,14.69,0.2466,44.67,0.0808,0.0
2016-01-04,427224.0,129966349.21,2.26,7.53,0.4,133.84,0.0,88396793.85,315622.0,290577.0,96015764.73,0.0,0.0,2941.0,0.35,0.0,0.0,0.0,1.84,1982.0,5493.0,0.0,0.0,0.35,2941.0,0.0,1186.0,7083.0,98.24,2.23,1.08,0.0,5.95,5.95,4992053.0,1518638708.19,3435.0,1556.68,5.94,14.89,0.2573,45.83,0.0805,311.15
2016-01-05,425666.0,126558364.82,2.25,7.32,0.4,133.03,0.0,86299065.12,313764.0,290258.0,93287833.13,0.0,0.0,295.0,0.2,0.0,0.0,0.0,0.74,1219.0,2872.0,0.0,0.0,0.2,295.0,0.0,719.0,1538.0,97.51,0.36,0.0,0.0,5.91,5.91,4997757.0,1485925476.03,0.0,1548.15,5.93,14.8,0.2602,46.19,0.0801,304.1
2016-01-06,448031.0,131849969.18,2.37,7.57,0.42,136.78,0.0,89720638.76,319536.0,304874.0,94035483.6,0.0,0.0,7796.0,4.01,0.0,0.0,0.0,0.64,17519.0,2024.0,0.0,0.0,4.01,7796.0,0.0,0.0,2903.0,96.76,1.48,0.0,0.0,6.02,6.02,4992463.0,1469219970.68,0.0,1511.17,6.02,14.0,0.2653,46.98,0.0843,301.0
2016-01-07,482364.0,141717941.9,2.55,8.15,0.46,145.62,0.0,100071674.8,319628.0,340613.0,93906307.96,0.0,0.0,3915.0,9.87,0.0,1558.0,0.0,1.36,34904.0,3823.0,0.0,0.0,9.87,3915.0,0.48,0.0,723.0,95.38,0.32,0.0,0.0,6.02,6.02,4991161.0,1466396879.97,0.0,1493.03,6.0,12.87,0.2674,47.59,0.0908,300.5
2016-01-08,493173.0,145351678.95,2.61,8.15,0.47,149.19,0.0,102519805.66,323204.0,347846.0,95257128.93,0.0,0.0,3562.0,2.33,0.0,0.0,0.0,0.19,7332.0,579.0,0.0,0.0,2.33,3562.0,0.0,593.0,99.0,96.87,0.0,0.0,0.0,6.09,6.09,4981376.0,1468148834.39,0.0,1492.78,6.09,12.52,0.2693,47.9,0.093,301.45
2016-01-11,504417.0,147950501.64,2.67,8.27,0.48,153.23,0.0,106318387.23,334181.0,362478.0,98018596.89,0.0,0.0,2314.0,5.2,0.0,0.0,0.0,0.33,15732.0,1159.0,0.0,0.0,5.2,2314.0,0.0,9822.0,1100.0,100.84,0.39,0.0,0.0,6.29,6.29,4978491.0,1460240715.24,0.0,1498.56,6.3,12.18,0.276,48.79,0.0949,300.0
2016-01-12,522045.0,155519863.79,2.76,8.48,0.49,158.18,0.0,112565822.28,341347.0,377858.0,101689009.47,0.0,0.0,12192.0,4.97,0.0,0.0,0.0,2.41,16005.0,8149.0,0.0,0.0,4.97,12192.0,0.0,3123.0,625.0,102.63,0.53,0.0,0.0,6.42,6.42,4976507.0,1482526776.07,0.0,1496.63,6.42,11.77,0.2593,46.99,0.0982,304.7
2016-01-13,524891.0,155084737.28,2.78,8.43,0.5,160.55,0.0,111303054.12,346459.0,376710.0,102365068.16,0.0,0.0,4842.0,1.76,0.0,0.0,0.0,0.23,5322.0,848.0,0.0,0.0,1.76,4842.0,0.0,1118.0,6470.0,105.05,1.82,0.0,0.0,6.52,6.52,4969877.0,1468404047.45,0.0,1501.65,6.54,10.51,0.2599,47.31,0.0987,302.2
2016-01-14,524850.0,151685861.92,2.78,8.66,0.5,159.25,0.0,108779441.52,340441.0,376389.0,98390181.04,0.0,0.0,1006.0,0.4,0.0,0.0,0.0,2.25,1453.0,7024.0,0.0,0.0,0.4,1006.0,0.0,0.0,1774.0,102.54,1.27,0.0,0.0,6.44,6.44,4948562.0,1430174130.23,0.0,1490.55,6.44,10.51,0.2601,47.39,0.0992,295.6
2016-01-15,502056.0,145466357.99,2.66,8.2,0.48,149.39,0.0,101843777.13,340328.0,351499.0,98607077.07,0.0,0.0,2395.0,1.1,0.0,0.0,0.0,0.84,4571.0,2508.0,0.0,0.0,1.1,2395.0,0.0,0.0,29461.0,100.51,10.69,0.0,0.0,6.43,6.43,4949646.0,1434116865.41,0.0,1468.23,6.41,9.89,0.2378,44.65,0.0949,296.35
2016-01-18,482907.0,138784970.6,2.56,7.72,0.46,143.9,0.0,99836937.13,372576.0,347386.0,107076412.66,0.0,0.0,578.0,0.6,0.0,0.0,0.0,7.57,1275.0,25527.0,0.0,0.0,0.6,578.0,0.0,57197.0,5388.0,110.46,1.72,0.0,0.0,7.05,7.05,4908495.0,1410676039.62,0.0,1452.73,7.07,9.88,0.2523,46.46,0.0914,293.95
2016-01-19,481844.0,141918490.59,2.55,7.87,0.46,143.26,0.0,101767589.98,375870.0,345523.0,110705753.44,0.0,0.0,3867.0,0.87,0.0,400.0,0.0,0.18,3795.0,597.0,0.0,0.0,0.87,3867.0,0.12,24.0,6058.0,110.71,1.8,0.0,0.0,7.12,7.12,4904179.0,1444437787.47,0.0,1449.1,7.1,9.84,0.2553,46.66,0.0913,301.25
2016-01-20,537731.0,153305616.59,2.85,8.74,0.51,162.14,0.0,116028869.16,369936.0,406980.0,105467727.5,0.0,0.0,4829.0,18.5,0.0,0.0,0.0,2.96,62197.0,11652.0,0.0,0.0,18.5,4829.0,0.0,889.0,740.0,110.88,0.0,0.0,0.0,7.01,7.01,4908426.0,1399378638.05,0.0,1458.66,7.06,21.07,0.2412,42.04,0.1019,291.6
2016-01-21,536772.0,153714450.71,2.84,8.62,0.51,157.81,0.0,115747749.99,371765.0,404192.0,106461687.21,0.0,0.0,1552.0,0.5,0.0,0.0,0.0,0.65,2393.0,583.0,0.0,0.0,0.5,1552.0,0.0,860.0,5181.0,108.58,4.36,0.0,0.0,7.05,7.05,4903457.0,1404194330.76,0.0,1434.81,7.04,20.99,0.241,41.84,0.1018,292.9
2016-01-22,543034.0,161321308.23,2.87,8.8,0.51,161.27,0.0,120505413.64,378816.0,405641.0,112536402.32,0.0,0.0,7116.0,1.32,0.0,0.0,0.0,0.1,3123.0,539.0,0.0,0.0,1.32,7116.0,0.0,474.0,1674.0,111.87,0.0,0.0,0.0,7.18,7.18,4896438.0,1454604654.27,0.0,1451.28,7.16,20.76,0.241,41.94,0.1029,303.85
2016-01-25,526139.0,157459655.55,2.78,8.51,0.5,160.76,0.0,117864525.23,374746.0,393835.0,112151686.3,0.0,0.0,1066.0,0.36,0.0,0.0,0.0,1.0,1066.0,5341.0,0.0,0.0,0.36,1066.0,0.0,205.0,12872.0,113.81,1.85,0.0,0.0,7.1,7.1,4905203.0,1467999092.94,0.0,1489.13,7.1,21.58,0.249,42.52,0.0996,306.1
2016-01-26,527448.0,157361503.59,2.79,8.56,0.5,162.26,0.0,117000787.6,379483.0,392166.0,113216877.24,0.0,0.0,4737.0,0.05,0.0,0.0,0.0,0.0,305.0,0.0,0.0,0.0,0.05,4737.0,0.0,0.0,1974.0,115.99,0.15,0.0,0.0,7.2,7.2,4890753.0,1459131982.24,0.0,1493.24,7.21,21.67,0.2483,42.37,0.1001,305.15
2016-01-27,514693.0,156827011.06,2.72,8.45,0.49,158.28,0.0,117822045.94,372083.0,386682.0,113373729.11,0.0,0.0,0.0,0.61,0.0,0.0,0.0,2.32,2000.0,7400.0,0.0,0.0,0.61,0.0,0.0,0.0,7484.0,113.57,2.26,0.0,0.0,7.06,7.06,4900489.0,1493179512.1,0.0,1494.78,7.06,21.87,0.2505,42.74,0.0976,311.65
2016-01-28,506125.0,151940084.62,2.68,8.36,0.48,158.05,0.0,113876185.21,373138.0,379331.0,112017029.97,0.0,0.0,850.0,0.51,0.0,400.0,0.0,0.56,1627.0,2455.0,0.0,0.0,0.51,850.0,0.12,2660.0,9378.0,115.7,1.71,0.0,0.0,7.09,7.09,4892363.0,1468700515.08,0.0,1507.57,7.13,22.43,0.2454,41.79,0.0961,307.05
2016-01-29,502403.0,154015525.35,2.66,8.28,0.48,156.13,0.0,119778237.92,359779.0,390720.0,110293035.07,0.0,0.0,7069.0,2.52,0.0,595.0,0.0,7.46,10794.0,23538.0,0.0,0.0,2.52,7069.0,0.19,3110.0,0.0,111.38,0.0,0.0,0.0,6.83,6.83,4907563.0,1504451393.9,0.0,1521.5,6.82,21.76,0.2367,41.0,0.0954,313.55
2016-02-01,506068.0,154767972.56,2.68,8.25,0.48,159.59,0.0,121571339.13,357169.0,397520.0,109231016.37,0.0,0.0,2732.0,3.55,0.0,0.0,0.0,2.32,8082.0,7300.0,0.0,0.0,3.55,2732.0,0.0,1958.0,1282.0,111.79,0.0,0.0,0.0,6.79,6.79,4905029.0,1500077842.64,0.0,1532.61,6.8,22.1,0.2368,40.77,0.0962,312.8
2016-02-02,508603.0,153777961.05,2.69,8.36,0.48,159.8,0.0,118078766.12,380692.0,390532.0,115103606.44,0.0,0.0,11000.0,1.46,0.0,0.0,0.0,0.46,5200.0,1477.0,0.0,0.0,1.46,11000.0,0.0,14000.0,12188.0,118.78,3.91,0.0,0.0,7.22,7.22,4888741.0,1478128566.06,0.0,1523.31,7.23,22.54,0.2344,39.94,0.0965,309.25
2016-02-03,495445.0,153892741.77,2.62,8.38,0.47,154.44,0.0,117849576.6,378824.0,379407.0,117668487.94,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.83,465.0,2333.0,0.0,0.0,0.14,0.0,0.0,465.0,11590.0,116.89,4.3,0.0,0.0,7.19,7.19,4890420.0,1519038727.22,0.0,1515.13,7.16,23.03,0.2279,38.76,0.094,317.7
2016-02-04,507176.0,157462188.67,2.68,9.38,0.48,161.52,0.0,120079604.02,382639.0,386769.0,118797368.98,0.0,0.0,0.0,5.43,0.0,0.0,0.0,0.81,12489.0,4035.0,0.0,0.0,5.43,0.0,0.0,7850.0,5127.0,120.75,1.28,0.0,0.0,7.26,7.26,4886591.0,1517132738.9,0.0,1533.19,7.3,22.39,0.2346,40.24,0.0963,317.55
2016-02-05,547602.0,168460557.71,2.9,10.13,0.52,174.38,0.0,131028057.1,409759.0,425923.0,126055473.99,0.0,0.0,1264.0,12.38,0.0,0.0,0.0,3.66,39154.0,11632.0,0.0,0.0,12.38,1264.0,0.0,37488.0,0.0,129.95,0.0,0.0,0.0,7.75,7.75,4875384.0,1499830000.08,0.0,1544.27,7.76,20.57,0.2214,39.34,0.1036,314.65
2016-02-08,523980.0,157735654.4,2.77,9.68,0.5,164.65,0.0,120541130.72,455666.0,400424.0,137170836.09,0.0,0.0,13120.0,6.32,0.0,0.0,0.0,7.71,21570.0,24093.0,0.0,0.0,6.32,13120.0,0.0,56880.0,47069.0,142.74,16.06,0.0,0.0,8.63,8.63,4826878.0,1453053093.67,0.0,1509.84,8.64,20.66,0.1822,32.58,0.0992,307.9
2016-02-09,526584.0,153396878.21,2.79,9.47,0.5,161.3,0.0,108621165.39,448817.0,372877.0,130742914.11,0.0,0.0,1626.0,2.22,0.0,0.0,0.0,6.33,9386.0,19475.0,0.0,0.0,2.22,1626.0,0.0,11000.0,36933.0,137.29,12.94,0.0,0.0,8.5,8.5,4830184.0,1407059741.21,0.0,1481.2,8.48,20.68,0.1649,29.0,0.0998,297.95
2016-02-10,651752.0,192630917.04,3.45,11.29,0.62,196.78,0.0,142236695.76,457306.0,481247.0,135160727.01,0.0,0.0,20642.0,35.52,0.0,0.0,0.0,6.0,117884.0,18153.0,0.0,0.0,35.52,20642.0,0.0,6000.0,9514.0,136.71,4.01,0.0,0.0,8.65,8.65,4829863.0,1427507608.54,0.0,1456.03,8.58,20.58,0.1499,26.42,0.1233,302.3
2016-02-11,656096.0,189456642.96,3.47,10.5,0.62,196.51,0.0,127424157.63,478831.0,441275.0,138268963.39,0.0,0.0,19356.0,9.93,0.0,0.0,0.0,7.16,36815.0,31542.0,0.0,0.0,9.93,19356.0,0.0,33711.0,76787.0,146.23,23.58,0.0,0.0,9.08,9.08,4795137.0,1384661023.02,0.0,1430.22,9.28,20.61,0.1425,23.02,0.1244,295.35
2016-02-12,734908.0,214837275.31,3.89,11.41,0.7,218.86,0.0,143366728.77,514357.0,490424.0,150363115.41,0.0,0.0,17124.0,14.7,0.0,6100.0,0.0,1.15,49854.0,3644.0,0.0,0.0,14.7,17124.0,1.81,22046.0,6805.0,152.84,2.39,0.0,0.0,9.79,9.79,4740482.0,1385795550.66,0.0,1413.21,9.76,20.36,0.1516,25.88,0.1399,299.0
2016-02-15,708356.0,215039704.12,3.75,10.7,0.67,214.08,0.0,146307725.67,472994.0,481948.0,143589508.4,0.0,0.0,0.0,3.94,0.0,0.0,0.0,12.17,12872.0,41363.0,0.0,0.0,3.94,0.0,0.0,0.0,21348.0,142.31,5.68,0.0,0.0,9.0,9.0,4784098.0,1452336139.46,0.0,1440.98,8.99,23.36,0.1617,26.33,0.1347,310.5
2016-02-16,710673.0,215152488.08,3.76,11.16,0.67,218.11,0.0,143214291.17,419683.0,473053.0,127056806.23,0.0,0.0,8412.0,0.87,0.0,0.0,0.0,18.12,2345.0,66013.0,0.0,0.0,0.87,8412.0,0.0,4290.0,11240.0,131.4,2.48,0.0,0.0,7.96,7.96,4852444.0,1469051729.68,0.0,1486.86,8.12,22.63,0.1541,25.34,0.1348,309.65
2016-02-17,1178297.0,369107399.67,6.23,19.07,1.12,370.8,1.0,263571797.91,454814.0,841397.0,142472749.12,0.0,0.0,400.0,4.36,0.0,463400.0,0.0,10.48,10259.0,34279.0,0.0,0.0,4.36,400.0,147.46,69010.0,105315.0,141.46,30.43,0.0,0.0,8.66,8.66,4798042.0,1503010536.52,0.0,1494.56,8.65,23.07,0.1872,32.39,0.2243,320.4
2016-02-18,1115077.0,349248909.51,5.9,17.76,1.06,360.57,1.0,246072558.66,421650.0,785657.0,132063348.71,0.0,0.0,398.0,0.15,0.0,0.0,0.0,17.35,400.0,58582.0,0.0,0.0,0.15,398.0,0.0,25020.0,56140.0,135.31,16.63,0.0,0.0,8.04,8.04,4822012.0,1510283534.34,0.0,1543.15,8.06,24.48,0.2031,34.44,0.2127,320.35
2016-02-19,1407787.0,441065104.0,7.45,23.1,1.33,452.29,1.0,257372543.27,696689.0,821479.0,218275354.33,0.0,0.0,32707.0,14.83,0.0,27717.0,0.0,20.98,50000.0,65274.0,0.0,0.0,14.83,32707.0,8.84,307606.0,41895.0,222.39,13.43,0.0,0.0,13.36,13.36,4518992.0,1415817646.03,0.0,1443.59,13.35,18.27,0.1855,32.04,0.2699,320.45
2016-02-22,1422172.0,453845199.84,7.53,23.71,1.35,461.1,1.0,254467225.03,702678.0,797400.0,224239429.08,0.0,0.0,9142.0,0.13,0.0,0.0,0.0,4.98,400.0,15541.0,0.0,0.0,0.13,9142.0,0.0,12388.0,24479.0,226.37,7.58,0.0,0.0,13.43,13.43,4531005.0,1445939640.01,0.0,1454.99,13.46,17.75,0.185,31.68,0.2717,326.4
2016-02-23,1894441.0,593165242.79,10.02,31.57,1.79,617.8,1.0,246832057.33,1183807.0,788328.0,370659823.44,0.0,0.0,75269.0,0.0,0.0,1679.0,0.0,7.45,0.0,22904.0,0.0,0.0,0.0,75269.0,0.55,428764.0,10751.0,384.89,3.64,0.0,0.0,22.58,22.58,4060018.0,1271225423.61,0.0,1312.31,22.68,14.95,0.1386,26.59,0.3613,320.25
2016-02-24,2280300.0,701101293.01,12.07,38.01,2.16,735.58,1.0,303702026.88,1586222.0,987777.0,487699993.51,0.0,0.0,49651.0,0.13,0.0,209250.0,0.0,6.8,447.0,20182.0,0.0,0.0,0.13,49651.0,70.15,372946.0,10248.0,508.72,3.46,0.0,0.0,30.27,30.27,3654451.0,1123597913.14,0.0,1172.18,30.26,17.46,0.1265,21.29,0.4351,313.0
2016-02-25,2308618.0,709127621.35,12.22,38.03,2.19,730.91,1.0,319016170.76,1601179.0,1038581.0,491826822.64,0.0,0.0,1607.0,12.83,0.0,16830.0,0.0,1.15,42519.0,3107.0,0.0,0.0,12.83,1607.0,5.55,16457.0,8545.0,502.49,4.73,0.0,0.0,30.48,30.48,3652519.0,1121927538.64,0.0,1149.84,30.41,17.13,0.1226,20.64,0.4394,312.7
2016-02-26,2457370.0,763509046.52,13.0,41.11,2.33,783.58,1.0,338173016.63,1726147.0,1088417.0,536316814.36,0.0,1585.0,175140.0,17.34,0.5,0.0,0.0,16.06,54095.0,51872.0,0.0,1585.0,17.34,175140.0,0.0,1700.0,4259.0,546.58,1.26,0.5,0.0,32.58,32.58,3571850.0,1109779881.66,1585.0,1115.73,32.88,16.36,0.121,20.65,0.4638,316.3
2016-02-29,1807528.0,558406064.98,9.56,30.84,1.71,579.8,1.0,290507220.49,1225508.0,940355.0,378600552.74,0.0,0.0,5.0,20.89,0.0,4056.0,0.0,161.02,65915.0,500644.0,0.0,0.0,20.89,5.0,1.29,0.0,218033.0,388.84,68.13,0.0,0.0,23.13,23.13,4073247.0,1258362708.06,0.0,1286.16,23.21,16.88,0.1458,24.6,0.3411,314.5
2016-03-01,1297942.0,406970202.16,6.87,21.72,1.23,411.4,1.0,194796306.61,1094752.0,621260.0,343259901.26,0.0,0.0,2284.0,6.6,0.0,55000.0,0.0,46.96,22814.0,147673.0,0.0,0.0,6.6,2284.0,18.17,14633.0,396909.0,344.59,131.3,0.0,0.0,20.52,20.52,4240147.0,1329499686.26,0.0,1338.06,20.48,18.47,0.1354,22.93,0.2433,319.2
2016-03-02,1042656.0,326617920.36,5.52,17.37,0.99,334.27,0.0,185140688.69,733517.0,591021.0,229778370.9,0.0,0.0,362.0,0.95,0.0,0.0,0.0,147.83,2919.0,470607.0,0.0,0.0,0.95,362.0,0.0,109010.0,33158.0,234.07,9.72,0.0,0.0,13.74,13.74,4603405.0,1442042790.4,0.0,1460.4,13.81,15.43,0.1368,22.8,0.1954,318.9
2016-03-03,856406.0,267432800.68,4.53,14.49,0.81,270.76,0.0,129232466.8,561431.0,413844.0,175319958.9,0.0,0.0,0.0,2.51,0.0,1100.0,0.0,55.03,8285.0,172086.0,0.0,0.0,2.51,0.0,0.35,0.0,186562.0,177.92,62.44,0.0,0.0,10.52,10.52,4773372.0,1490597033.0,0.0,1515.38,10.51,20.41,0.1812,29.16,0.1605,317.9
2016-03-04,807040.0,253840451.41,4.27,13.8,0.76,255.4,0.0,120140473.86,543114.0,381965.0,170827100.17,0.0,0.0,993.0,0.68,0.0,0.0,0.0,6.15,2198.0,19378.0,0.0,0.0,0.68,993.0,0.0,68.0,34077.0,172.21,10.78,0.0,0.0,10.18,10.18,4790577.0,1506793006.76,0.0,1520.81,10.17,22.18,0.2034,31.41,0.1513,320.2
2016-03-07,811401.0,255969316.17,4.29,14.11,0.77,258.42,0.0,122136078.73,542744.0,387161.0,171217203.99,0.0,0.0,1060.0,2.94,0.0,0.0,0.0,1.23,8201.0,3970.0,0.0,0.0,2.94,1060.0,0.0,2540.0,3005.0,173.7,0.95,0.0,0.0,10.16,10.16,4797224.0,1513360406.03,0.0,1534.35,10.17,22.33,0.2009,31.03,0.1519,321.15
2016-03-08,818352.0,259327727.58,4.33,14.41,0.78,261.36,0.0,124700095.72,548486.0,393512.0,173809837.32,0.0,0.0,600.0,3.77,0.0,0.0,0.0,0.0,11354.0,0.0,0.0,0.0,3.77,600.0,0.0,5142.0,5003.0,176.02,1.58,0.0,0.0,10.26,10.26,4798386.0,1520561491.19,0.0,1538.28,10.27,22.91,0.2008,30.73,0.1531,322.6
2016-03-09,767644.0,244540756.68,4.06,13.57,0.73,246.32,0.0,124727751.02,525491.0,391536.0,167400470.49,0.0,0.0,1590.0,1.78,0.0,0.0,0.0,8.18,4761.0,25495.0,0.0,0.0,1.78,1590.0,0.0,910.0,6737.0,169.86,2.1,0.0,0.0,9.83,9.83,4818263.0,1534906388.77,0.0,1553.77,9.85,25.06,0.2043,29.3,0.1437,324.3
2016-03-10,718712.0,227823387.35,3.8,12.82,0.68,229.64,0.0,109694479.62,523553.0,346052.0,165960242.65,0.0,0.0,0.0,3.09,0.0,1000.0,0.0,1.49,9928.0,4657.0,0.0,0.0,3.09,0.0,0.32,1717.0,56412.0,168.12,18.42,0.0,0.0,9.79,9.79,4825919.0,1529760479.37,0.0,1553.79,9.76,25.05,0.2016,28.97,0.1344,322.7
2016-03-11,638944.0,205111158.4,3.38,11.33,0.61,205.31,0.0,91909409.18,502520.0,286308.0,161316890.56,0.0,0.0,10494.0,2.38,0.0,0.0,0.0,10.1,5725.0,31527.0,0.0,0.0,2.38,10494.0,0.0,0.0,65469.0,162.45,21.0,0.0,0.0,9.39,9.39,4851461.0,1557395930.85,0.0,1569.18,9.38,25.23,0.2026,28.38,0.1193,326.8
2016-03-14,590770.0,190633073.71,3.13,10.5,0.56,192.21,0.0,82916690.68,485998.0,256958.0,156824639.98,0.0,0.0,4789.0,2.49,0.0,0.0,0.0,7.69,7262.0,23573.0,0.0,0.0,2.49,4789.0,0.0,2262.0,36612.0,158.76,10.89,0.0,0.0,9.13,9.13,4834792.0,1560118590.53,0.0,1580.78,9.13,26.42,0.2127,29.82,0.111,328.5
2016-03-15,563726.0,179165304.95,2.98,10.14,0.53,183.86,0.0,74411988.89,483286.0,234130.0,153599591.95,0.0,0.0,4404.0,1.83,0.0,0.0,0.0,2.5,5616.0,7620.0,0.0,0.0,1.83,4404.0,0.0,504.0,28444.0,158.47,9.39,0.0,0.0,9.03,9.03,4869623.0,1547680060.52,0.0,1591.54,9.06,26.47,0.2243,30.99,0.1053,323.55
2016-03-16,553572.0,175883748.9,2.93,10.04,0.52,177.71,0.0,74953905.61,472370.0,235908.0,150083830.95,0.0,0.0,2409.0,0.59,0.0,0.0,0.0,4.4,3979.0,13325.0,0.0,0.0,0.59,2409.0,0.0,0.0,2201.0,151.8,0.73,0.0,0.0,8.79,8.79,4899868.0,1556811314.4,0.0,1585.39,8.74,27.25,0.2245,31.44,0.103,323.45
2016-03-17,557445.0,173993100.39,2.95,10.48,0.53,178.85,0.0,75716783.3,460304.0,242584.0,143672864.74,0.0,0.0,4165.0,4.01,0.0,0.0,0.0,7.26,11410.0,22213.0,0.0,0.0,4.01,4165.0,0.0,5982.0,4734.0,147.26,1.64,0.0,0.0,8.58,8.58,4901746.0,1529962568.29,0.0,1570.6,8.57,26.13,0.2179,31.04,0.104,317.75
2016-03-18,557795.0,173198272.54,2.95,10.43,0.53,177.59,0.0,75432280.93,460710.0,242934.0,143052870.93,0.0,0.0,1978.0,2.98,0.0,0.0,0.0,2.43,9647.0,7369.0,0.0,0.0,2.98,1978.0,0.0,5797.0,9297.0,146.79,3.11,0.0,0.0,8.6,8.6,4895933.0,1520212870.42,0.0,1561.91,8.59,26.11,0.2199,30.97,0.1041,316.1
2016-03-21,546550.0,168713419.66,2.89,9.95,0.52,173.06,0.0,75256279.27,450833.0,243794.0,139166731.55,0.0,0.0,1609.0,2.72,0.0,0.0,0.0,54.22,8452.0,169739.0,0.0,0.0,2.72,1609.0,0.0,158253.0,7592.0,142.69,2.69,0.0,0.0,8.42,8.42,4900785.0,1512813459.68,0.0,1547.96,8.44,25.37,0.2289,35.16,0.1021,314.25
2016-03-22,532137.0,162748415.95,2.82,9.76,0.5,167.62,0.0,70238751.41,444320.0,229659.0,135890524.76,0.0,0.0,988.0,0.26,0.0,0.0,0.0,2.38,907.0,7501.0,0.0,0.0,0.26,988.0,0.0,0.0,15042.0,140.04,5.27,0.0,0.0,8.3,8.3,4909818.0,1501615377.4,0.0,1542.73,8.32,25.41,0.2358,36.28,0.0994,311.35
2016-03-23,531894.0,167193547.58,2.81,9.97,0.5,167.08,0.0,70138783.01,444113.0,223133.0,139600800.15,0.0,0.0,500.0,0.15,0.0,0.0,0.0,3.51,669.0,10851.0,0.0,0.0,0.15,500.0,0.0,10144.0,7195.0,139.15,2.35,0.0,0.0,8.29,8.29,4910862.0,1543661781.17,0.0,1539.41,8.29,24.05,0.2295,35.33,0.0993,320.0
2016-03-24,656218.0,203662439.65,3.47,13.09,0.62,208.64,0.0,86909212.05,520556.0,280029.0,161558666.38,0.0,0.0,38315.0,21.15,0.0,0.0,0.0,1.19,65000.0,4000.0,0.0,0.0,21.15,38315.0,0.0,42128.0,8104.0,165.17,1.98,0.0,0.0,9.72,9.72,4832659.0,1499853892.99,0.0,1530.55,9.74,20.81,0.2127,31.03,0.1226,315.95
2016-03-25,656218.0,203662439.65,3.47,13.2,0.62,208.7,0.0,86909212.05,520556.0,280029.0,161558666.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.29,0.0,0.0,0.0,9.72,9.72,4832590.0,1499832478.29,0.0,1529.15,9.75,20.67,0.2144,31.65,0.1226,0.0
