DATE,NXI FP Equity_DX_SI_QTY,NXI FP Equity_DX_SHORT_INTEREST_VALUE,NXI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,NXI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,NXI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,NXI FP Equity_DX_SI_MV,NXI FP Equity_DX_DSS,NXI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,NXI FP Equity_DX_SUPPLY_SI_QTY,NXI FP Equity_DX_BROKER_SI_QTY,NXI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,NXI FP Equity_DX_BROKER_SI_MV_NEW_x,NXI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,NXI FP Equity_DX_SUPPLY_SI_QTY_INC_x,NXI FP Equity_DX_BROKER_SI_MV_INC_x,NXI FP Equity_DX_SUPPLY_SI_MV_NEW,NXI FP Equity_DX_BROKER_SI_QTY_ADD,NXI FP Equity_DX_BROKER_SI_QTY_NEW,NXI FP Equity_DX_SUPPLY_SI_MV_DEC,NXI FP Equity_DX_BROKER_SI_QTY_INC,NXI FP Equity_DX_SUPPLY_SI_QTY_DEC,NXI FP Equity_DX_BROKER_SI_MV_NEW_y,NXI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,NXI FP Equity_DX_BROKER_SI_MV_INC_y,NXI FP Equity_DX_SUPPLY_SI_QTY_INC_y,NXI FP Equity_DX_BROKER_SI_MV_ADD,NXI FP Equity_DX_SUPPLY_SI_QTY_ADD,NXI FP Equity_DX_BROKER_SI_QTY_DEC,NXI FP Equity_DX_SUPPLY_SI_MV,NXI FP Equity_DX_BROKER_SI_MV_DEC,NXI FP Equity_DX_SUPPLY_SI_MV_RMV,NXI FP Equity_DX_BROKER_SI_MV_RMV,NXI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,NXI FP Equity_DX_UTILIZATION_QUANTITY,NXI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,NXI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,NXI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,NXI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,NXI FP Equity_DX_ACTIVE_UTILIZATION_MV,NXI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,NXI FP Equity_DX_BROKER_SI_CON_RATIO,NXI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,NXI FP Equity_DX_DEMAND_SUPPLY_RATIO,NXI FP Equity_PX_LAST
2014-03-11,282783.0,7388822.84,1.09,5.25,0.53,8.76,0.0,5046336.35,137769.0,193132.0,3599759.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.39,0.0,0.0,0.0,2.75,2.75,4865324.0,127125807.08,0.0,155.23,2.75,16.45,0.1976,33.66,0.0565,32.085
2014-03-12,280839.0,7263698.75,1.08,5.23,0.52,8.77,0.0,4944940.12,134840.0,191188.0,3487539.62,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.09,0.0,2929.0,0.0,0.0,0.0,0.0,0.07,0.0,3944.0,4.32,0.08,0.0,0.0,2.7,2.7,4850206.0,125447089.86,0.0,155.11,2.71,16.46,0.191,32.6,0.0563,31.76
2014-03-13,273356.0,6934363.03,1.05,5.19,0.51,8.45,0.0,4660139.75,134840.0,183705.0,3420556.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7483.0,4.28,0.25,0.0,0.0,2.7,2.7,4857277.0,123217057.88,0.0,153.78,2.71,17.17,0.2014,33.72,0.0548,31.15
2014-03-14,274824.0,6979435.81,1.06,5.25,0.51,8.44,0.0,4690771.88,135308.0,184705.0,3436284.68,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.03,0.0,0.0,468.0,0.0,4.27,0.0,0.0,0.0,2.74,2.74,4809391.0,122139390.2,0.0,150.04,2.77,17.21,0.1975,33.1,0.0556,31.185
2014-03-17,231578.0,5940565.18,0.89,4.5,0.43,7.05,0.0,4521620.28,128113.0,176264.0,3286424.56,0.0,0.0,27805.0,0.0,0.0,0.0,0.0,1.11,0.0,35000.0,0.0,0.0,0.0,27805.0,0.0,0.0,8441.0,4.0,0.26,0.0,0.0,2.61,2.61,4786233.0,122779059.77,0.0,149.6,2.6,21.51,0.2338,37.17,0.0471,31.5
2014-03-18,231383.0,5939331.54,0.89,4.53,0.43,7.09,0.0,4524491.15,127918.0,176264.0,3283505.76,0.0,0.0,1051.0,0.0,0.0,0.0,0.0,0.03,0.0,1246.0,0.0,0.0,0.0,1051.0,0.0,0.0,0.0,4.03,0.0,0.0,0.0,2.58,2.58,4823853.0,123822676.22,0.0,151.93,2.58,21.43,0.2348,37.4,0.0467,31.52
2014-03-19,231383.0,6001513.63,0.89,4.82,0.43,7.11,0.0,4571860.5,127918.0,176264.0,3317882.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.04,0.0,0.0,0.0,2.58,2.58,4823815.0,125118057.44,0.0,152.75,2.58,21.34,0.2349,37.47,0.0467,31.85
2014-03-20,227536.0,5739596.3,0.87,4.83,0.42,7.01,0.0,4269684.92,131071.0,169264.0,3306266.38,0.0,0.0,3153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3153.0,0.0,0.0,7000.0,4.18,0.24,0.0,0.0,2.65,2.65,4812429.0,121393536.28,0.0,152.91,2.66,22.24,0.2488,39.35,0.046,30.975
2014-03-21,227068.0,5612218.14,0.87,4.81,0.42,6.86,0.0,4183533.08,130603.0,169264.0,3227986.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.04,0.0,0.0,0.0,2.65,2.65,4800236.0,118642748.13,0.0,147.94,2.66,22.7,0.2487,38.94,0.0461,30.35
2014-03-24,228078.0,5539668.3,0.88,4.69,0.43,6.8,0.0,4212278.49,127085.0,173427.0,3086701.68,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.12,4528.0,3518.0,0.0,0.0,0.14,0.0,0.0,0.0,365.0,3.85,0.05,0.0,0.0,3.07,3.07,4011859.0,97441963.36,0.0,121.06,3.08,22.39,0.235,37.39,0.0551,29.825
2014-03-25,232551.0,5679558.67,0.89,4.62,0.43,6.87,0.0,4256951.96,130683.0,174302.0,3191651.57,0.0,0.0,2723.0,0.02,0.0,0.0,0.0,0.0,875.0,0.0,0.0,0.0,0.02,2723.0,0.0,875.0,0.0,3.9,0.0,0.0,0.0,3.16,3.16,4001652.0,97731754.72,0.0,119.41,3.16,22.32,0.2303,36.75,0.0563,29.99
2014-03-26,244309.0,6052274.1,0.94,4.77,0.46,7.26,0.0,4486618.63,138760.0,181109.0,3437505.59,0.0,0.0,8077.0,0.22,0.0,0.0,0.0,0.0,6807.0,0.0,0.0,0.0,0.22,8077.0,0.0,0.0,0.0,4.17,0.0,0.0,0.0,3.44,3.44,3895486.0,96502990.16,0.0,117.29,3.43,21.48,0.2406,39.0,0.0606,30.42
2014-03-27,242379.0,6031109.17,0.93,4.71,0.45,7.27,0.0,4488489.5,136830.0,180384.0,3404736.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,1930.0,0.0,0.0,0.0,0.0,0.0,0.0,725.0,4.17,0.0,0.0,0.0,3.4,3.4,3886222.0,96700742.05,0.0,118.46,3.4,21.55,0.2427,39.23,0.0602,30.555
2014-03-28,241499.0,6010195.5,0.93,4.73,0.45,7.26,0.0,4489024.9,135950.0,180376.0,3383393.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,880.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.15,0.0,0.0,0.0,3.38,3.38,3882035.0,96612364.05,0.0,118.59,3.38,21.64,0.2448,39.44,0.0601,30.56
2014-03-31,239158.0,6062949.44,0.92,4.58,0.45,7.19,0.0,4511733.03,134120.0,177969.0,3400106.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,1896.0,0.0,0.0,0.0,0.0,0.0,66.0,2407.0,4.1,0.08,0.0,0.0,3.35,3.35,3863651.0,97948304.67,0.0,118.64,3.34,20.85,0.2449,39.71,0.0598,31.13
2014-04-01,238322.0,6137826.13,0.92,4.51,0.44,7.25,0.0,4561943.74,130091.0,177133.0,3350408.01,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.13,4733.0,4029.0,0.0,0.0,0.14,0.0,0.0,0.0,5569.0,4.05,0.17,0.0,0.0,3.19,3.19,3953402.0,101817264.43,0.0,123.6,3.17,23.34,0.2581,40.23,0.0584,31.625
2014-04-02,238122.0,6158854.27,0.92,4.19,0.44,7.33,0.0,4576244.79,130091.0,176933.0,3364710.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,4.12,0.0,0.0,0.0,3.24,3.24,3879768.0,100347408.94,0.0,122.9,3.24,23.12,0.2595,40.61,0.0594,31.76
2014-04-03,241322.0,6186593.09,0.93,4.49,0.45,7.43,0.0,4535900.07,133291.0,176933.0,3417082.49,0.0,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200.0,0.0,0.0,0.0,4.24,0.0,0.0,0.0,3.34,3.34,3857938.0,98903094.54,0.0,122.35,3.35,22.83,0.2604,40.88,0.0605,31.48
2014-04-04,243398.0,6261617.63,0.94,4.33,0.45,7.47,0.0,4605156.62,131310.0,179009.0,3378059.85,0.0,0.0,0.0,0.0,0.0,3200.0,0.0,0.07,0.0,1981.0,0.0,0.0,0.0,0.0,0.1,0.0,1124.0,4.13,0.02,0.0,0.0,3.25,3.25,3908688.0,100554276.15,0.0,123.19,3.25,22.58,0.2517,40.03,0.0602,31.59
2014-04-07,241417.0,6144793.1,0.93,4.3,0.45,7.41,0.0,4505898.23,112668.0,177028.0,2867741.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,18642.0,0.0,0.0,0.0,0.0,0.0,0.0,1981.0,3.55,0.06,0.0,0.0,2.83,2.83,3871736.0,98547395.89,0.0,121.85,2.83,22.85,0.2578,40.57,0.0606,31.255
2014-04-08,241407.0,6150436.39,0.93,4.45,0.45,7.37,0.0,4509968.43,131310.0,177018.0,3345444.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18642.0,10.0,4.1,0.0,0.0,0.0,3.29,3.29,3860311.0,98350906.31,0.0,120.56,3.29,22.95,0.2569,40.36,0.0605,31.285
2014-04-09,230172.0,6088193.18,0.88,4.23,0.43,6.99,0.0,4543767.66,125310.0,171783.0,3314527.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,5235.0,3.91,0.17,0.0,0.0,3.1,3.1,3916617.0,103596966.3,0.0,123.69,3.07,23.08,0.2723,41.8,0.0569,32.48
2014-04-10,283475.0,7500399.36,1.09,4.24,0.53,8.93,0.0,6027545.56,119813.0,227809.0,3170104.41,0.0,0.0,0.0,1.95,0.0,0.0,0.0,0.12,60000.0,5497.0,0.0,0.0,1.95,0.0,0.0,0.0,3974.0,3.89,0.01,0.0,0.0,2.64,2.64,4414193.0,116794110.04,0.0,143.24,2.64,30.23,0.2638,35.8,0.0625,32.49
2014-04-11,217160.0,5789113.85,0.83,2.6,0.41,6.74,0.0,4302301.15,59678.0,161387.0,1590913.32,0.0,0.0,107.0,0.0,0.0,0.0,0.0,1.95,0.0,60242.0,0.0,0.0,0.0,107.0,0.0,0.0,66422.0,1.94,2.15,0.0,0.0,1.33,1.33,4415699.0,117714976.32,0.0,143.73,1.33,23.27,0.3566,51.82,0.0485,32.735
2014-04-14,207566.0,5507999.02,0.8,2.31,0.39,6.49,0.0,4112914.89,56478.0,154993.0,1498707.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,3200.0,0.0,0.0,0.0,0.0,0.0,0.0,6394.0,1.85,0.16,0.0,0.0,1.25,1.25,4457425.0,118282823.39,0.0,145.88,1.25,24.07,0.3797,53.53,0.046,32.585
2014-04-15,204366.0,5325722.53,0.79,2.28,0.38,6.36,0.0,3955684.41,56478.0,151793.0,1471801.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200.0,1.84,0.1,0.0,0.0,1.25,1.25,4463988.0,116330316.44,0.0,144.82,1.25,24.57,0.3963,54.7,0.0452,32.0
2014-04-16,204166.0,5418607.49,0.78,2.29,0.38,6.33,0.0,4023309.3,56478.0,151593.0,1498937.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1.81,0.0,0.0,0.0,1.26,1.26,4428159.0,117524247.64,0.0,142.35,1.25,24.52,0.3972,54.82,0.0455,32.59
2014-04-17,204166.0,5422764.14,0.78,2.27,0.38,6.37,0.0,4026395.6,56478.0,151593.0,1500087.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84,0.0,0.0,0.0,1.25,1.25,4473095.0,118807926.77,0.0,145.67,1.25,24.48,0.3971,54.83,0.0451,32.615
2014-04-18,204116.0,5421436.12,0.78,2.25,0.38,6.37,0.0,4025067.58,56478.0,151543.0,1500087.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.84,0.0,0.0,0.0,1.25,1.25,4472058.0,118780383.46,0.0,145.9,1.25,24.48,0.3971,54.83,0.0451,0.0
2014-04-21,204116.0,5421436.12,0.78,2.25,0.38,6.37,0.0,4025067.58,56478.0,151543.0,1500087.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84,0.0,0.0,0.0,1.25,1.25,4473826.0,118827342.54,0.0,146.01,1.25,24.48,0.3971,54.83,0.0451,0.0
2014-04-22,202759.0,5486942.32,0.76,2.23,0.38,6.35,0.0,4067138.93,56371.0,150293.0,1525478.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,1250.0,1.85,0.04,0.0,0.0,1.25,1.25,4470291.0,120972330.98,0.0,146.64,1.25,24.65,0.4051,55.45,0.0448,33.23
2014-04-23,202759.0,5373009.42,0.76,2.14,0.38,6.35,0.0,3982687.35,55637.0,150293.0,1474351.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,0.0,0.0,0.0,1.23,1.23,4470842.0,118475018.01,0.0,147.62,1.24,24.73,0.4045,55.35,0.0448,32.54
2014-04-24,203168.0,5373920.52,0.76,2.15,0.38,6.33,0.0,3986162.04,55637.0,150702.0,1471633.41,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,409.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,1.81,0.0,0.0,0.0,1.23,1.23,4458547.0,117931353.34,0.0,144.99,1.23,24.66,0.4021,55.18,0.045,32.48
2014-04-25,204342.0,5443247.68,0.77,2.16,0.38,6.37,0.0,4045662.1,55637.0,151876.0,1482054.45,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.18,1174.0,5402.0,0.0,0.0,0.04,0.0,0.0,5402.0,0.0,1.81,0.0,0.0,0.0,1.24,1.24,4436630.0,118182634.87,0.0,144.39,1.24,24.43,0.3956,54.75,0.0455,32.71
2014-04-28,203933.0,5426540.1,0.77,2.12,0.38,6.36,0.0,4030449.95,55637.0,151467.0,1480468.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.0,1.82,0.01,0.0,0.0,1.17,1.17,4686955.0,124717182.97,0.0,153.24,1.17,24.51,0.3979,54.91,0.043,32.675
2014-04-29,203933.0,5347653.91,0.77,2.11,0.38,6.36,0.0,3971858.87,55637.0,151467.0,1458946.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82,0.0,0.0,0.0,1.17,1.17,4691627.0,123026667.83,0.0,152.82,1.18,24.54,0.397,54.78,0.043,32.2
2014-04-30,137256.0,3610387.14,0.51,1.42,0.25,4.16,0.0,2475236.35,51770.0,94101.0,1361760.08,0.0,0.0,5444.0,0.02,0.0,3089.0,0.0,0.42,518.0,12400.0,0.0,0.0,0.02,5444.0,0.09,3089.0,60973.0,1.66,1.98,0.0,0.0,1.09,1.09,4690409.0,123376699.9,0.0,151.06,1.08,30.95,0.2935,38.69,0.0289,32.3
2014-05-01,137256.0,3610387.14,0.51,1.42,0.25,4.16,0.0,2475236.35,51770.0,94101.0,1361760.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66,0.0,0.0,0.0,1.09,1.09,4684761.0,123228134.69,0.0,151.32,1.09,30.94,0.2934,38.68,0.029,0.0
2014-05-02,163256.0,4316893.68,0.61,1.69,0.3,5.0,0.0,3175768.41,51770.0,120101.0,1368927.24,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,26000.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,1.66,0.0,0.0,0.0,1.23,1.23,4169683.0,110256763.59,0.0,134.95,1.22,29.88,0.3002,38.89,0.0387,32.47
2014-05-05,173290.0,4657011.97,0.65,1.79,0.32,5.46,0.0,3499034.08,51704.0,130201.0,1389498.22,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,10100.0,66.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,1.67,0.0,0.0,0.0,1.09,1.09,4700774.0,126329048.35,0.0,153.0,1.08,31.44,0.2971,35.32,0.0365,33.0
2014-05-06,173290.0,4592096.05,0.65,1.75,0.32,5.46,0.0,3450259.66,51704.0,130201.0,1370129.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,0.0,0.0,0.0,1.09,1.09,4702034.0,124601487.33,0.0,154.56,1.08,31.59,0.2964,34.99,0.0365,32.54
2014-05-07,548072.0,14461140.25,2.05,5.38,1.01,17.64,1.0,3449848.13,425424.0,130748.0,11225014.47,0.0,0.0,373720.0,0.02,0.0,0.0,0.0,0.0,547.0,0.0,0.0,0.0,0.02,373720.0,0.0,0.0,0.0,13.85,0.0,0.0,0.0,9.07,9.07,4264172.0,112512205.25,0.0,138.64,9.08,17.16,0.3279,50.62,0.1169,32.4
2014-05-08,908806.0,24090293.5,3.41,9.0,1.68,29.59,1.0,11418108.75,486158.0,430748.0,12886896.55,0.0,0.0,60734.0,9.97,0.0,0.0,0.0,0.0,300000.0,0.0,0.0,0.0,9.97,60734.0,0.0,0.0,0.0,15.82,0.0,0.0,0.0,9.67,9.67,4539888.0,120341672.9,0.0,147.35,9.69,30.61,0.3991,54.42,0.1808,32.55
2014-05-09,922461.0,24414694.12,3.46,9.27,1.71,30.12,1.0,11400569.42,499813.0,430748.0,13228506.7,0.0,0.0,13655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13655.0,0.0,0.0,0.0,16.35,0.0,0.0,0.0,9.94,9.94,4526174.0,119793849.02,0.0,147.37,9.99,32.22,0.3953,53.16,0.1835,32.5
2014-05-12,962461.0,25351882.22,3.61,9.74,1.78,31.19,1.0,11346197.47,539813.0,430748.0,14219044.3,0.0,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,0.0,0.0,17.43,0.0,0.0,0.0,10.77,10.77,4472764.0,117815668.52,0.0,145.31,10.71,30.28,0.3577,50.42,0.192,32.345
2014-05-13,1239487.0,32906333.05,4.65,12.52,2.29,40.03,1.0,15939363.06,646089.0,600390.0,17152596.04,0.0,0.0,6276.0,2.46,0.0,100000.0,0.0,0.0,80000.0,0.0,0.0,0.0,2.46,6276.0,3.23,100000.0,10358.0,20.86,0.34,0.0,0.0,12.6,12.6,4480641.0,118953619.52,0.0,145.34,12.55,22.36,0.2635,39.83,0.2418,32.6
2014-05-14,980775.0,26221660.04,3.68,9.73,1.81,32.05,1.0,14982392.57,427377.0,560390.0,11426203.16,0.0,0.0,24992.0,0.0,0.0,0.0,0.0,7.9,0.0,243704.0,0.0,0.0,0.0,24992.0,0.0,0.0,40000.0,13.81,1.26,0.0,0.0,8.33,8.33,4702457.0,125723258.45,0.0,153.64,8.25,25.13,0.2808,40.92,0.1912,32.83
2014-05-15,1447105.0,37711163.78,5.43,14.5,2.68,47.6,1.0,22847085.39,677377.0,876720.0,17652260.88,0.0,0.0,0.0,10.54,0.0,758.0,0.0,0.0,315572.0,0.0,0.0,0.0,10.54,0.0,0.02,250000.0,0.0,22.11,0.0,0.0,0.0,13.21,13.21,4450018.0,115966262.03,0.0,145.37,13.2,34.56,0.2902,37.99,0.2822,32.0
2014-05-16,1723692.0,44448700.76,6.46,16.94,3.19,55.7,1.0,22588358.49,954722.0,875962.0,24619335.99,0.0,0.0,111791.0,0.0,0.0,0.0,0.0,2.92,0.0,85364.0,0.0,0.0,0.0,111791.0,0.0,250918.0,758.0,30.46,0.02,0.0,0.0,74.68,18.66,323664.0,8346296.37,0.0,10.21,74.89,31.96,0.3231,44.95,0.3369,31.665
2014-05-19,1703257.0,44199160.23,6.39,17.09,3.15,54.81,1.0,23322684.51,934287.0,898762.0,24244550.77,0.0,0.0,14000.0,0.46,0.0,8800.0,0.0,1.45,14000.0,43235.0,0.0,0.0,0.46,14000.0,0.29,8800.0,0.0,29.54,0.0,0.0,0.0,74.08,18.72,326899.0,8482960.16,0.0,10.44,73.89,31.73,0.315,44.03,0.3412,31.865
2014-05-20,1799141.0,45522527.46,6.75,18.39,3.33,58.15,1.0,28689342.85,855371.0,1133860.0,21642911.72,0.0,0.0,16834.0,8.77,0.0,2000.0,0.0,7.99,273098.0,252968.0,0.0,0.0,8.77,16834.0,0.07,157218.0,40000.0,27.09,1.11,0.0,0.0,17.39,17.39,4063437.0,102814577.86,0.0,128.84,17.37,28.0,0.2278,31.27,0.3658,31.07
2014-05-21,2057178.0,54028324.9,7.71,21.47,3.81,65.74,1.0,34385015.84,1171191.0,1309241.0,30759364.46,0.0,0.0,27643.0,5.25,0.0,13717.0,0.0,0.02,161845.0,779.0,0.0,0.0,5.25,27643.0,0.45,288956.0,181.0,36.52,0.05,0.0,0.0,20.86,20.86,4444653.0,116731345.74,0.0,139.43,20.76,24.97,0.217,28.29,0.3663,32.25
2014-05-22,2550621.0,68205735.79,9.56,26.33,4.72,82.63,1.0,35942383.32,1744634.0,1344101.0,46652970.26,0.0,0.0,13976.0,0.76,0.0,13000.0,0.0,0.05,21860.0,1570.0,0.0,0.0,0.76,13976.0,0.44,561037.0,0.0,56.0,0.0,0.0,0.0,31.41,31.41,3810388.0,101892957.52,0.0,121.99,31.46,19.78,0.1617,23.96,0.4592,30.8
2014-05-23,4049966.0,108264311.16,15.18,40.09,7.49,127.36,2.0,50596320.42,2695366.0,1892714.0,72052936.57,0.0,0.0,664706.0,8.25,0.0,276464.0,0.0,0.0,272149.0,0.0,0.0,0.0,8.25,664706.0,8.96,286026.0,0.0,83.06,0.0,0.0,0.0,47.79,47.79,2944769.0,78720015.75,0.0,91.05,47.7,20.2,0.1663,25.91,0.7181,30.79
2014-05-26,3938166.0,104113145.14,14.77,38.71,7.29,123.72,2.0,50122206.49,2561366.0,1895914.0,67714735.77,0.0,0.0,1432.0,0.31,0.0,0.0,0.0,4.26,3200.0,137300.0,0.0,0.0,0.31,1432.0,0.0,1868.0,0.0,78.75,0.0,0.0,0.0,45.68,45.68,3045263.0,80507502.4,0.0,93.87,45.62,20.84,0.1708,26.71,0.7024,30.45
2014-05-27,2235547.0,60168578.26,8.38,24.91,4.14,70.67,1.0,36364795.79,1408963.0,1351124.0,37921502.22,0.0,0.0,1559.0,0.0,0.0,3300.0,0.0,35.75,649.0,1160055.0,0.0,0.0,0.0,1559.0,0.1,6093.0,548739.0,43.0,17.35,0.0,0.0,24.21,24.21,4410001.0,118692870.38,0.0,134.83,24.18,22.49,0.1597,26.5,0.3842,31.0
2014-05-28,1672429.0,45114193.06,6.27,22.62,3.09,53.04,1.0,26635552.26,904602.0,987407.0,24401866.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.25,0.0,504361.0,0.0,0.0,0.0,0.0,0.0,0.0,363717.0,28.06,11.88,0.0,0.0,15.65,15.65,4873997.0,131477295.38,0.0,151.24,15.65,20.74,0.2031,35.89,0.2894,31.07
2014-05-29,1981675.0,53989539.18,7.43,26.13,3.67,63.06,1.0,37418298.55,772280.0,1373431.0,21040302.43,0.0,0.0,0.0,0.25,0.0,519608.0,0.0,4.12,7947.0,132322.0,0.0,0.0,0.25,0.0,16.82,0.0,141531.0,23.99,4.79,0.0,0.0,13.41,13.41,4985693.0,135832196.28,0.0,155.21,13.39,23.38,0.1692,25.85,0.3442,31.38
2014-05-30,1254615.0,33609362.68,4.7,16.67,2.32,39.67,1.0,19480526.29,702279.0,727195.0,18813061.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16,0.0,70001.0,0.0,0.0,0.0,0.0,0.0,0.0,146236.0,21.91,4.79,0.0,16.18,11.73,11.73,5285222.0,141583627.68,0.0,165.31,11.7,27.55,0.2322,36.68,0.2095,30.855
2014-06-02,1216704.0,32588498.8,4.56,15.79,2.25,38.2,1.0,20064614.09,700056.0,749120.0,18750471.86,0.0,0.0,6577.0,0.19,0.0,79524.0,0.0,0.27,5401.0,8800.0,0.0,0.0,0.19,6577.0,2.47,0.0,63000.0,21.62,2.07,0.0,0.0,11.7,11.7,5282785.0,141495411.09,0.0,163.42,11.68,29.1,0.2466,37.7,0.2034,30.85
2014-06-03,1216704.0,32577935.27,4.56,15.75,2.25,38.12,1.0,20058110.16,765056.0,749120.0,20484805.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000.0,0.0,23.57,0.0,0.0,0.0,12.67,12.67,5271950.0,141159432.24,0.0,162.59,12.66,29.17,0.2467,37.67,0.2015,30.84
2014-06-04,1211561.0,32298223.66,4.54,15.72,2.24,37.95,1.0,19558542.2,760263.0,733674.0,20267361.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,4793.0,0.0,0.0,0.0,0.0,0.0,0.0,15446.0,23.43,0.5,0.0,0.0,12.59,12.59,5280003.0,140756196.18,0.0,162.8,12.58,29.3,0.2473,37.64,0.2006,30.705
2014-06-05,880948.0,23549636.81,3.3,11.8,1.63,27.15,1.0,11122206.35,732739.0,416061.0,19587691.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,27524.0,0.0,0.0,0.0,0.0,0.0,0.0,317613.0,22.44,10.28,0.0,0.0,12.09,12.09,5329027.0,142456365.64,0.0,163.65,12.06,14.26,0.3115,52.34,0.1453,30.79
